A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,ranking,a,b,c,d,e,f,g,h,i,j,k
-0.231,-0.231,-0.111,-0.0846,-0.151,-0.231,-0.21600000000000003,-0.17,-0.231,-0.231,-0.14800000000000002,-0.231,-0.20600000000000002,-0.231,-0.20800000000000002,-0.231,-0.228,-0.231,-0.231,-0.166,-0.231,-0.231,-0.231,4.69,i>f>c>b>d>h>k>g>j>e>a,10.0,3.0,2.0,4.0,9.0,1.0,7.0,5.0,0.0,8.0,6.0
0.302,-0.603,-0.603,-0.603,3.44,-0.111,-0.603,-0.603,-0.603,1.4,-0.139,0.253,-0.603,-0.603,0.382,0.44,-0.603,0.20800000000000002,-0.603,-0.603,-0.603,-0.603,-0.28800000000000003,1.96,d>g>h>i>j>k>c>f>e>b>a,10.0,9.0,6.0,0.0,8.0,7.0,1.0,2.0,3.0,4.0,5.0
-0.332,-0.498,-0.498,-0.149,-0.359,-0.302,-0.498,-0.446,2.61,-0.306,2.03,2.06,-0.379,-0.455,-0.48100000000000004,-0.498,-0.498,-0.498,-0.48100000000000004,-0.491,-0.498,-0.498,-0.498,1.98,a>g>e>j>i>k>b>d>h>f>c,0.0,6.0,10.0,7.0,2.0,9.0,1.0,8.0,4.0,3.0,5.0
-0.72,-0.34600000000000003,-0.24,-0.72,-0.573,0.452,0.698,0.3,-0.325,-0.72,0.444,0.337,-0.375,-0.13,0.306,-0.6609999999999999,0.58,-0.6759999999999999,-0.72,-0.72,1.56,-0.72,-0.72,3.71,a>e>d>f>k>g>h>j>i>b>c,0.0,9.0,10.0,2.0,1.0,3.0,5.0,6.0,8.0,7.0,4.0
-0.27,-0.27,-0.264,-0.192,-0.133,-0.27,-0.0726,-0.27,-0.225,-0.27,-0.228,-0.24100000000000002,-0.134,-0.251,-0.147,-0.0193,-0.27,-0.27,-0.258,-0.215,0.0437,-0.27,-0.201,4.68,c>d>i>k>j>h>a>e>b>f>g,6.0,8.0,0.0,1.0,7.0,9.0,10.0,5.0,2.0,4.0,3.0
-0.9129999999999999,-0.877,0.887,-0.419,0.857,-1.66,-1.68,0.565,0.868,0.904,0.958,0.929,0.0898,-0.634,0.308,-0.544,0.46399999999999997,-0.62,-0.68,-1.68,0.629,0.475,-0.47200000000000003,2.22,a>h>f>i>g>e>c>d>b>j>k,0.0,8.0,6.0,7.0,5.0,2.0,4.0,1.0,3.0,9.0,10.0
-0.6759999999999999,-0.6,2.12,0.0331,-0.0369,-0.135,-0.6759999999999999,-0.452,2.82,-0.6759999999999999,-0.6,-0.6759999999999999,-0.501,-0.24100000000000002,-0.506,-0.49700000000000005,1.83,-0.6759999999999999,-0.6759999999999999,-0.363,-0.17800000000000002,0.992,-0.6759999999999999,1.05,d>e>c>f>g>h>j>k>i>a>b,9.0,10.0,2.0,0.0,1.0,3.0,4.0,5.0,8.0,6.0,7.0
0.22899999999999998,0.462,-0.39799999999999996,-0.391,-0.375,-0.381,-0.405,-0.43200000000000005,-0.43200000000000005,-0.402,-0.429,-0.429,-0.43200000000000005,0.5770000000000001,-0.43200000000000005,0.54,-0.43200000000000005,0.53,0.452,-0.43200000000000005,-0.43200000000000005,-0.43200000000000005,-0.43200000000000005,4.32,b>g>h>i>f>e>c>d>a>j>k,8.0,0.0,6.0,7.0,5.0,4.0,1.0,2.0,3.0,9.0,10.0
-0.728,-0.728,-0.527,1.91,-0.405,-0.7140000000000001,2.04,-0.728,-0.728,-0.5720000000000001,0.39799999999999996,0.6,0.555,1.18,0.139,-0.728,-0.728,-0.728,-0.622,0.6,-0.728,-0.46799999999999997,-0.728,2.43,c>e>i>j>g>h>b>d>a>f>k,8.0,6.0,0.0,7.0,1.0,9.0,4.0,5.0,2.0,3.0,10.0
-1.9,-1.88,0.41700000000000004,0.648,0.478,0.46299999999999997,0.478,0.494,0.556,0.478,0.617,0.617,0.247,-1.9,0.247,0.21600000000000003,0.509,-1.9,-1.88,0.586,0.7240000000000001,0.386,0.617,0.677,h>j>d>e>g>c>k>i>f>b>a,10.0,9.0,5.0,2.0,3.0,8.0,4.0,0.0,7.0,1.0,6.0
0.975,1.25,-0.008159999999999999,-0.9109999999999999,0.179,-1.12,-1.2,1.5,-0.159,-1.06,-0.636,-0.605,-0.35,1.41,-0.33799999999999997,1.72,-0.943,1.48,1.39,-0.878,-0.319,0.33299999999999996,-1.09,-0.609,d>g>i>h>f>e>c>a>b>j>k,7.0,8.0,6.0,0.0,5.0,4.0,1.0,3.0,2.0,9.0,10.0
-0.6940000000000001,-0.45,1.64,3.62,-0.47600000000000003,-0.0309,-0.69,-0.6940000000000001,-0.42,-0.6940000000000001,0.563,-0.0521,-0.47600000000000003,0.37200000000000005,0.934,-0.6940000000000001,-0.6940000000000001,-0.6940000000000001,-0.6940000000000001,0.773,-0.6940000000000001,0.297,-0.128,0.0998,i>h>f>a>c>b>g>d>e>j>k,3.0,5.0,4.0,7.0,8.0,2.0,6.0,1.0,0.0,9.0,10.0
0.00815,1.09,1.1,0.466,0.0893,0.332,0.18600000000000003,0.5870000000000001,-1.8,-1.8,-1.78,0.51,0.23,0.342,0.28800000000000003,0.142,-0.0674,-1.38,-1.39,1.5,0.841,1.19,0.444,-1.13,i>c>d>h>g>j>f>k>e>a>b,9.0,10.0,1.0,2.0,8.0,6.0,4.0,3.0,0.0,5.0,7.0
-0.217,-0.217,-0.217,-0.217,-0.201,-0.166,-0.192,-0.217,-0.185,-0.217,-0.188,-0.188,-0.217,-0.217,-0.217,-0.217,-0.217,-0.18100000000000002,-0.203,-0.217,-0.215,-0.152,-0.217,4.69,j>b>c>f>i>k>g>h>e>d>a,10.0,1.0,2.0,9.0,8.0,3.0,6.0,7.0,4.0,0.0,5.0
-0.789,-0.87,0.23600000000000002,0.272,0.475,0.308,0.308,-0.35200000000000004,-0.56,-0.414,-0.516,-0.445,-0.457,0.41200000000000003,-0.7040000000000001,1.31,-0.87,-0.861,-0.87,-0.529,0.321,0.632,0.16399999999999998,3.79,i>j>f>c>a>b>k>d>e>g>h,4.0,5.0,3.0,7.0,8.0,2.0,9.0,10.0,0.0,1.0,6.0
-0.8490000000000001,-0.87,-0.287,-0.435,-0.16,0.35200000000000004,0.35200000000000004,-0.495,0.00713,0.414,1.45,0.106,-0.21,-0.713,1.04,-0.534,-0.6579999999999999,0.513,-0.87,-0.5770000000000001,-0.373,-0.128,-0.807,3.73,j>i>f>k>c>a>e>g>h>b>d,5.0,9.0,4.0,10.0,6.0,2.0,7.0,8.0,1.0,0.0,3.0
1.17,1.04,-0.344,-0.728,-0.612,-0.701,-0.685,-0.565,-0.685,-0.654,-0.507,-0.55,-0.623,1.15,-0.523,1.28,-0.377,0.968,0.9440000000000001,-0.8320000000000001,-0.386,-0.596,-0.32799999999999996,3.15,g>f>h>k>d>j>b>e>a>c>i,8.0,6.0,9.0,4.0,7.0,1.0,0.0,2.0,10.0,5.0,3.0
-0.127,-0.19,-0.25,-0.102,-0.16399999999999998,-0.19,-0.282,-0.282,-0.278,-0.239,-0.205,-0.222,-0.195,-0.0831,-0.198,-0.254,-0.282,-0.195,-0.168,-0.0999,-0.263,-0.14,-0.278,4.69,g>h>b>e>c>d>k>j>f>i>a,10.0,2.0,4.0,5.0,3.0,8.0,0.0,1.0,9.0,7.0,6.0
-0.69,-0.69,-0.396,0.68,-0.24100000000000002,-0.69,-0.69,-0.69,-0.69,1.13,-0.69,-0.69,1.5,0.932,-0.69,-0.674,-0.69,2.42,0.597,-0.408,-0.34700000000000003,-0.102,-0.604,2.42,a>g>e>j>h>f>b>d>c>k>i,0.0,6.0,8.0,7.0,2.0,5.0,1.0,4.0,10.0,3.0,9.0
0.361,0.69,-0.204,-0.6709999999999999,-0.39299999999999996,-0.6559999999999999,-0.649,-0.546,-0.607,-0.371,-0.321,-0.33299999999999996,-0.45799999999999996,1.06,-0.499,0.46,-0.6829999999999999,0.8809999999999999,0.9520000000000001,-0.447,-0.42700000000000005,-0.489,-0.537,3.88,g>k>j>h>e>i>f>c>a>b>d,8.0,9.0,7.0,10.0,4.0,6.0,0.0,3.0,5.0,2.0,1.0
0.318,0.773,-0.5820000000000001,-0.5820000000000001,-0.5820000000000001,-0.5820000000000001,-0.5820000000000001,-0.5820000000000001,-0.5579999999999999,-0.5820000000000001,-0.469,-0.456,-0.5820000000000001,1.04,-0.5379999999999999,1.41,-0.5670000000000001,1.47,1.44,-0.5820000000000001,-0.5579999999999999,-0.5820000000000001,-0.5820000000000001,3.1,c>f>i>j>g>e>b>d>a>h>k,8.0,6.0,0.0,7.0,5.0,1.0,4.0,9.0,2.0,3.0,10.0
-0.728,-0.728,-0.728,-0.728,0.6829999999999999,-0.728,2.39,-0.728,-0.728,-0.728,1.06,0.7659999999999999,2.12,-0.0639,-0.728,-0.728,0.904,-0.728,-0.728,0.182,1.19,-0.728,-0.728,0.955,e>i>k>j>g>d>c>b>a>f>h,8.0,7.0,6.0,5.0,0.0,9.0,4.0,10.0,1.0,3.0,2.0
-0.836,-0.29100000000000004,0.11599999999999999,2.0,-0.639,-0.6859999999999999,-0.836,-0.836,-0.836,-0.29100000000000004,0.424,1.66,1.44,0.695,-0.0488,-0.634,-0.6659999999999999,-0.5770000000000001,0.0834,0.424,-0.604,-0.797,-0.836,2.56,d>h>k>g>f>i>b>e>a>c>j,8.0,6.0,9.0,0.0,7.0,4.0,3.0,1.0,5.0,10.0,2.0
-0.8370000000000001,-0.894,1.26,-0.812,1.11,-0.818,-0.8059999999999999,-0.995,0.938,0.995,1.21,1.2,0.7809999999999999,-0.9570000000000001,0.8370000000000001,-0.9440000000000001,1.01,-0.938,-0.925,-0.9690000000000001,1.07,1.2,-0.768,-0.9570000000000001,b>c>d>f>j>k>a>e>i>g>h,6.0,0.0,1.0,2.0,7.0,3.0,9.0,10.0,8.0,4.0,5.0
-0.8059999999999999,-0.8059999999999999,-0.8059999999999999,1.55,0.0516,-0.187,0.0245,-0.8059999999999999,-0.691,0.34600000000000003,-0.8059999999999999,0.214,1.55,-0.17,1.68,-0.7509999999999999,-0.152,-0.8059999999999999,-0.8059999999999999,-0.45,-0.418,1.2,-0.8059999999999999,2.65,e>k>h>b>d>c>j>a>i>f>g,7.0,3.0,5.0,4.0,0.0,9.0,10.0,2.0,8.0,6.0,1.0
-0.441,-0.11800000000000001,0.158,-0.0519,-0.135,-0.7879999999999999,0.539,-0.0108,-0.5770000000000001,-0.7879999999999999,-0.524,0.667,-0.0745,0.77,-0.48700000000000004,-0.672,-0.7879999999999999,0.943,0.943,-0.11800000000000001,-0.7879999999999999,-0.7020000000000001,-0.7879999999999999,3.84,i>j>k>b>f>d>g>h>c>a>e,9.0,3.0,8.0,5.0,10.0,4.0,6.0,7.0,0.0,1.0,2.0
-0.502,-0.502,0.0137,-0.46399999999999997,0.457,0.397,0.33899999999999997,0.23199999999999998,-0.462,-0.502,-0.261,-0.46,-0.0377,-0.48200000000000004,0.0113,-0.502,0.473,-0.484,-0.491,-0.493,0.37,-0.502,-0.502,4.35,d>f>e>g>i>h>b>j>k>c>a,10.0,6.0,9.0,0.0,2.0,1.0,3.0,5.0,4.0,7.0,8.0
-0.16699999999999998,-0.374,-0.374,-0.21899999999999997,-0.267,-0.203,0.244,0.244,-0.374,-0.374,-0.374,-0.374,-0.374,0.51,0.59,-0.374,-0.374,-0.267,-0.121,-0.374,-0.34700000000000003,-0.374,-0.374,4.49,e>k>i>c>a>g>h>f>d>j>b,4.0,10.0,3.0,8.0,0.0,7.0,5.0,6.0,2.0,9.0,1.0
-0.266,-0.14,-0.26899999999999996,-0.29600000000000004,-0.319,-0.319,-0.319,-0.319,3.8,-0.311,-0.308,-0.319,-0.299,-0.307,-0.314,-0.298,-0.319,-0.319,-0.262,-0.319,-0.319,-0.251,-0.18899999999999997,2.59,h>g>c>f>e>d>j>i>k>b>a,10.0,9.0,2.0,5.0,4.0,3.0,1.0,0.0,7.0,6.0,8.0
-0.40299999999999997,-0.11900000000000001,-0.0231,-1.03,0.905,-1.19,-1.18,0.525,0.7929999999999999,0.843,0.12300000000000001,0.106,-1.64,-0.0387,-1.64,0.27,0.5720000000000001,0.0301,0.0469,-0.0687,2.18,-0.555,-0.753,2.25,b>i>e>c>d>h>j>a>f>k>g,7.0,0.0,3.0,4.0,2.0,8.0,10.0,5.0,1.0,6.0,9.0
-0.882,0.301,0.301,-0.915,1.51,-0.915,-0.85,0.33399999999999996,2.17,1.79,-0.8420000000000001,-0.168,-0.826,-0.5,-0.486,0.0262,2.11,-0.6559999999999999,-0.257,1.04,-0.58,-0.5489999999999999,-0.795,-0.355,e>d>j>h>i>k>b>f>g>a>c,9.0,6.0,10.0,1.0,0.0,7.0,8.0,3.0,4.0,2.0,5.0
-0.3,0.14,-0.22,-0.268,-0.3,-0.22,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.248,0.0699,-0.3,0.0525,-0.273,0.0225,0.00995,-0.267,-0.192,-0.262,-0.3,4.65,f>b>c>d>i>j>e>g>k>a>h,9.0,1.0,2.0,3.0,6.0,0.0,7.0,10.0,4.0,5.0,8.0
-0.23199999999999998,-0.154,-0.225,-0.249,-0.249,-0.19,-0.19399999999999998,-0.22,-0.249,-0.249,-0.249,-0.249,-0.249,-0.0425,-0.122,-0.249,-0.105,-0.11199999999999999,-0.105,-0.249,-0.249,-0.24,-0.249,4.69,f>c>d>e>i>j>b>g>k>a>h,9.0,6.0,1.0,2.0,3.0,0.0,7.0,10.0,4.0,5.0,8.0
-0.166,-0.225,-0.223,-0.14,-0.19399999999999998,-0.188,-0.225,-0.21,-0.16,-0.225,-0.225,-0.225,-0.221,-0.225,-0.2,-0.214,-0.223,-0.225,-0.2,-0.198,-0.155,-0.225,-0.196,4.69,d>e>h>k>i>c>a>f>b>g>j,6.0,8.0,5.0,0.0,1.0,7.0,9.0,2.0,4.0,10.0,3.0
0.284,-0.0705,-0.37200000000000005,-0.355,3.93,-0.37200000000000005,-0.349,-0.37200000000000005,2.29,-0.213,-0.106,-0.106,-0.327,-0.37200000000000005,-0.359,-0.37200000000000005,-0.37200000000000005,-0.37200000000000005,-0.37,-0.37200000000000005,-0.28,-0.37200000000000005,-0.33299999999999996,-0.308,c>e>f>i>g>d>b>h>a>k>j,8.0,6.0,0.0,5.0,1.0,2.0,4.0,7.0,3.0,10.0,9.0
-0.337,-0.29,0.0247,0.13,-0.163,-0.337,-0.337,-0.337,-0.177,-0.337,-0.18600000000000003,-0.0826,-0.231,-0.214,-0.337,-0.337,-0.337,-0.0212,0.34700000000000003,-0.18600000000000003,-0.337,-0.337,-0.214,4.62,f>i>e>b>d>c>j>g>k>h>a,10.0,3.0,5.0,4.0,2.0,0.0,7.0,9.0,1.0,6.0,8.0
-0.284,-0.39399999999999996,1.67,-0.413,0.145,-0.483,-0.46,1.04,-0.483,-0.483,-0.456,-0.456,-0.299,-0.483,-0.483,-0.479,-0.46399999999999997,-0.44799999999999995,-0.39799999999999996,2.87,-0.47200000000000003,-0.47200000000000003,-0.483,2.66,g>k>j>h>f>i>c>d>e>b>a,10.0,9.0,6.0,7.0,8.0,4.0,0.0,3.0,5.0,2.0,1.0
-0.2,-0.258,-0.161,-0.258,-0.193,-0.243,-0.325,-0.0994,0.426,-0.325,-0.0288,-0.28600000000000003,-0.221,-0.161,-0.168,-0.302,-0.0902,-0.248,-0.325,-0.258,-0.32299999999999995,-0.267,-0.325,4.64,c>k>g>h>j>i>e>f>d>a>b,9.0,10.0,0.0,8.0,6.0,7.0,2.0,3.0,5.0,4.0,1.0
0.7979999999999999,1.18,-0.5920000000000001,-0.5920000000000001,-0.496,-0.5920000000000001,-0.575,-0.5920000000000001,-0.5710000000000001,-0.5920000000000001,-0.564,-0.564,-0.588,0.9159999999999999,-0.5920000000000001,1.42,-0.544,1.02,1.01,-0.5920000000000001,-0.462,-0.539,-0.5579999999999999,3.26,a>f>g>i>h>e>b>d>c>j>k,0.0,6.0,8.0,7.0,5.0,1.0,2.0,4.0,3.0,9.0,10.0
-0.35,-0.285,-0.125,-0.275,-0.183,-0.258,-0.3,-0.0953,-0.0653,-0.00761,-0.153,-0.17,-0.413,0.105,-0.40299999999999997,-0.223,-0.29,-0.0851,-0.0953,-0.268,-0.28,-0.0653,-0.37,4.65,a>h>b>e>c>d>f>g>i>k>j,0.0,2.0,4.0,5.0,3.0,6.0,7.0,1.0,8.0,10.0,9.0
-0.5660000000000001,-0.532,-0.545,-0.503,-0.561,-0.524,-0.5820000000000001,1.78,1.85,1.96,-0.574,-0.5820000000000001,-0.5820000000000001,-0.5820000000000001,-0.563,-0.518,1.25,-0.5820000000000001,-0.5820000000000001,-0.5820000000000001,1.76,-0.5579999999999999,-0.5820000000000001,1.49,d>b>e>g>k>i>a>f>j>c>h,6.0,1.0,9.0,0.0,2.0,7.0,3.0,10.0,5.0,8.0,4.0
-0.815,-0.815,0.5870000000000001,-0.693,1.12,1.86,1.4,-0.815,-0.815,-0.43200000000000005,0.8959999999999999,-0.38299999999999995,0.168,-0.815,2.01,-0.43200000000000005,-0.815,-0.815,-0.511,1.86,-0.815,0.375,-0.815,-0.496,c>f>j>k>h>e>a>d>b>g>i,6.0,8.0,0.0,7.0,5.0,1.0,9.0,4.0,10.0,2.0,3.0
-0.45899999999999996,-0.45899999999999996,1.62,-0.44,0.18,-0.45899999999999996,-0.301,0.9840000000000001,-0.363,-0.45899999999999996,-0.45899999999999996,-0.45899999999999996,-0.45899999999999996,-0.45899999999999996,-0.45899999999999996,-0.441,-0.45,-0.408,-0.45899999999999996,2.73,-0.45899999999999996,-0.446,-0.45899999999999996,2.86,j>h>e>a>b>d>k>c>i>g>f,3.0,4.0,7.0,5.0,2.0,10.0,9.0,1.0,8.0,0.0,6.0
-0.44,-0.316,-0.44,0.0913,-0.44,-0.0668,-0.373,-0.29,-0.305,-0.162,0.218,0.258,-0.0821,-0.26899999999999996,-0.131,-0.32299999999999995,-0.262,-0.44,-0.44,0.17800000000000002,-0.387,-0.44,0.313,4.55,c>f>e>h>g>i>a>b>d>j>k,6.0,7.0,0.0,8.0,2.0,1.0,4.0,3.0,5.0,9.0,10.0
-1.0,-1.0,0.9670000000000001,-0.902,1.06,-0.8490000000000001,-0.764,-0.975,0.845,1.3,1.06,1.06,0.254,-1.0,0.455,-1.0,0.642,-0.971,-0.995,0.91,1.56,1.25,-1.0,-0.894,b>d>f>i>k>j>a>c>e>g>h,6.0,0.0,7.0,1.0,8.0,2.0,9.0,10.0,3.0,5.0,4.0
-1.02,-1.02,1.37,-0.145,1.49,-0.502,-0.0395,-0.391,-1.02,-1.02,1.16,-0.895,1.1,1.19,0.498,-0.545,-1.02,-0.193,-0.21600000000000003,2.62,-0.27899999999999997,0.122,-0.8540000000000001,-0.391,j>i>g>a>e>c>k>d>h>f>b,3.0,10.0,5.0,7.0,4.0,9.0,2.0,8.0,1.0,0.0,6.0
-0.132,0.28300000000000003,-0.36200000000000004,-0.502,0.21899999999999997,-0.491,-0.547,-0.0456,0.7290000000000001,-0.276,-0.386,-0.547,-0.547,-0.535,-0.537,0.23600000000000002,2.92,-0.547,-0.547,-0.0939,-0.43200000000000005,-0.547,-0.47700000000000004,3.18,g>d>f>e>j>k>c>i>h>b>a,10.0,9.0,6.0,1.0,3.0,2.0,0.0,8.0,7.0,4.0,5.0
-0.9440000000000001,-0.48700000000000004,-0.7759999999999999,1.4,1.59,-0.474,0.385,-0.9440000000000001,-0.9440000000000001,0.177,1.73,-0.48700000000000004,0.765,-0.474,0.655,-0.33899999999999997,-0.9440000000000001,-0.875,-0.9440000000000001,-0.63,-0.9440000000000001,0.765,0.42100000000000004,2.32,i>j>f>c>b>a>k>d>e>h>g,5.0,4.0,3.0,7.0,8.0,2.0,10.0,9.0,0.0,1.0,6.0
0.7759999999999999,0.789,-0.38,-0.38,-0.643,-0.45,-0.45,-0.746,-0.45,-0.527,-0.609,-0.609,-0.48,1.06,-0.48,0.905,-0.647,0.737,0.7070000000000001,-0.677,-0.596,-0.153,-0.45,3.74,h>g>i>j>k>d>c>b>a>f>e,8.0,7.0,6.0,5.0,10.0,9.0,1.0,0.0,2.0,3.0,4.0
-0.958,-0.867,-0.672,1.1,0.695,-0.53,0.5529999999999999,-0.317,-0.7609999999999999,0.0218,0.961,1.49,1.08,-0.7659999999999999,-0.264,-0.958,-0.5660000000000001,-0.213,-0.45899999999999996,-0.2,-0.5660000000000001,-0.17300000000000001,-0.86,3.21,j>g>f>d>b>c>k>i>h>a>e,9.0,4.0,5.0,3.0,10.0,2.0,1.0,8.0,7.0,0.0,6.0
0.141,-0.638,-0.638,0.304,-0.638,-0.638,-0.638,-0.638,2.16,-0.638,-0.355,-0.638,2.03,1.91,1.56,-0.638,-0.638,-0.638,-0.638,-0.569,-0.638,1.3,-0.638,0.445,i>g>k>j>e>h>c>d>f>b>a,10.0,9.0,6.0,7.0,4.0,8.0,1.0,5.0,0.0,3.0,2.0
-0.449,-0.258,0.00728,1.07,-0.36200000000000004,-0.294,-0.114,-0.205,-0.441,-0.322,-0.282,-0.321,-0.298,0.105,-0.131,-0.126,-0.449,-0.237,-0.36200000000000004,-0.19399999999999998,-0.40399999999999997,-0.327,-0.0751,4.47,f>b>a>h>g>e>c>k>i>j>d,2.0,1.0,6.0,10.0,5.0,0.0,4.0,3.0,8.0,9.0,7.0
-0.25,-0.225,-0.161,-0.124,-0.21,-0.115,-0.21899999999999997,-0.25,-0.25,-0.25,-0.243,-0.0776,-0.21899999999999997,-0.20600000000000002,-0.247,-0.22699999999999998,-0.25,-0.10099999999999999,-0.12,-0.20600000000000002,-0.25,-0.231,-0.25,4.69,c>e>h>k>g>d>b>j>a>f>i,8.0,6.0,0.0,5.0,1.0,9.0,4.0,2.0,10.0,7.0,3.0
-0.644,-0.413,0.858,0.0248,-0.10300000000000001,-0.445,0.218,-0.644,0.0389,-0.138,0.175,0.0248,0.414,-0.124,0.278,-0.617,-0.644,0.0919,-0.644,-0.091,-0.6,-0.644,-0.644,4.27,e>c>h>k>d>f>b>j>g>a>i,9.0,6.0,1.0,4.0,0.0,5.0,8.0,2.0,10.0,7.0,3.0
-0.331,-0.331,-0.256,0.0785,-0.305,-0.0255,-0.331,-0.331,-0.331,-0.331,0.226,0.226,-0.331,-0.215,0.294,0.0352,-0.331,-0.331,-0.331,-0.331,-0.331,-0.331,-0.331,4.59,c>e>f>g>i>d>h>j>a>k>b,8.0,10.0,0.0,5.0,1.0,2.0,3.0,6.0,4.0,7.0,9.0
1.3,-0.695,-1.06,-0.695,0.12,0.276,0.513,0.9420000000000001,2.35,0.7170000000000001,-1.06,-0.9279999999999999,-0.8959999999999999,-1.06,-0.441,-0.28800000000000003,0.513,-0.429,0.787,-1.06,0.7170000000000001,-0.765,-0.828,1.96,e>g>i>h>f>c>b>d>a>k>j,8.0,6.0,5.0,7.0,0.0,4.0,1.0,3.0,2.0,10.0,9.0
-0.544,-0.29100000000000004,-0.6940000000000001,-0.5870000000000001,2.15,-0.278,-0.44799999999999995,-0.705,2.44,-0.524,1.75,1.72,-0.493,-0.257,-0.515,-0.0669,1.05,-0.696,-0.705,-0.11199999999999999,-0.705,-0.705,-0.705,-0.0605,d>i>h>g>c>a>f>e>b>k>j,5.0,8.0,4.0,0.0,7.0,6.0,3.0,2.0,1.0,10.0,9.0
-0.662,-0.0644,-0.636,-0.636,2.0,-0.478,-0.602,-0.63,2.36,-0.562,1.84,1.84,-0.522,-0.292,-0.65,-0.14300000000000002,1.18,-0.574,-0.596,-0.19899999999999998,-0.652,-0.608,-0.608,-0.11,f>i>g>e>d>b>h>c>a>k>j,8.0,5.0,7.0,4.0,3.0,0.0,2.0,6.0,1.0,10.0,9.0
-0.36700000000000005,-0.0722,-0.14300000000000002,-0.36700000000000005,-0.36700000000000005,-0.14300000000000002,-0.36700000000000005,-0.36700000000000005,-0.36700000000000005,-0.36700000000000005,-0.235,-0.36700000000000005,-0.36700000000000005,0.68,0.0671,-0.36700000000000005,-0.36700000000000005,-0.0107,-0.36700000000000005,-0.313,-0.36700000000000005,0.376,0.0313,4.52,j>k>i>d>e>b>g>f>h>a>c,9.0,5.0,10.0,3.0,4.0,7.0,6.0,8.0,2.0,0.0,1.0
0.41,1.52,1.04,-0.723,-0.93,-0.61,-0.93,0.21100000000000002,-0.93,-0.93,-0.698,-0.698,-0.8190000000000001,-0.494,-0.93,0.8420000000000001,0.823,0.9390000000000001,0.769,0.35600000000000004,1.14,2.51,-0.93,-0.93,b>k>j>g>f>h>d>a>c>i>e,7.0,0.0,8.0,6.0,10.0,4.0,3.0,5.0,9.0,2.0,1.0
-0.44,-0.44,0.8320000000000001,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,1.73,-0.44,0.5429999999999999,-0.44,-0.44,1.21,-0.44,3.74,-0.44,-0.14400000000000002,-0.44,-0.44,e>h>k>i>g>j>f>c>b>d>a,10.0,8.0,7.0,9.0,0.0,6.0,4.0,1.0,3.0,5.0,2.0
-0.63,-0.92,-0.996,-0.195,0.243,0.816,0.757,-0.618,0.397,-0.368,0.58,0.682,-0.45799999999999996,-0.753,0.682,0.479,-0.228,-0.97,0.0826,0.6970000000000001,-0.789,-1.0,-1.0,3.51,b>c>e>i>h>j>a>d>g>f>k,6.0,0.0,1.0,7.0,2.0,9.0,8.0,4.0,3.0,5.0,10.0
-0.145,0.11,0.145,-0.0528,-0.35200000000000004,-0.381,-0.43700000000000006,-0.306,0.0128,-0.33899999999999997,-0.235,-0.242,0.0222,-0.128,0.0698,-0.0398,-0.5539999999999999,0.0805,-0.242,-0.531,-0.35200000000000004,-0.38799999999999996,-0.295,4.6,d>c>h>i>g>f>b>e>a>j>k,8.0,6.0,1.0,0.0,7.0,5.0,4.0,2.0,3.0,9.0,10.0
0.457,0.6,-0.353,-0.4,-0.43200000000000005,-0.451,-0.46799999999999997,-0.317,-0.33899999999999997,-0.353,-0.473,-0.473,-0.46799999999999997,0.43,-0.473,0.43799999999999994,-0.295,0.21600000000000003,0.23800000000000002,-0.32799999999999996,-0.389,-0.295,-0.449,4.38,g>h>f>d>i>j>c>e>k>b>a,10.0,9.0,6.0,3.0,7.0,2.0,0.0,1.0,4.0,5.0,8.0
-1.23,-0.7490000000000001,-0.0544,0.396,0.579,0.555,-0.5670000000000001,0.396,-0.485,-0.636,0.848,0.336,0.903,0.05,-0.193,0.745,-0.193,-0.7190000000000001,-0.193,-0.915,-0.983,-0.6509999999999999,-0.862,3.63,c>e>f>b>g>h>k>j>i>d>a,10.0,3.0,0.0,9.0,1.0,2.0,4.0,5.0,8.0,7.0,6.0
-0.205,-0.205,-0.165,-0.205,-0.205,-0.205,-0.205,-0.20199999999999999,-0.204,-0.205,-0.205,-0.205,-0.205,-0.205,-0.205,-0.205,-0.205,-0.205,-0.205,-0.205,-0.205,-0.205,-0.205,4.7,b>e>g>j>i>k>a>f>h>d>c,6.0,0.0,10.0,9.0,1.0,7.0,2.0,8.0,4.0,3.0,5.0
-0.63,-0.63,-0.155,-0.171,0.087,-0.43,-0.327,-0.63,-0.41700000000000004,0.75,-0.03,1.19,-0.051,0.65,-0.262,-0.512,-0.63,-0.63,-0.532,-0.63,-0.35200000000000004,0.925,-0.557,3.97,e>b>h>g>j>i>a>f>d>c>k,6.0,1.0,9.0,8.0,0.0,7.0,3.0,2.0,5.0,4.0,10.0
