A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,ranking,a,b,c,d,e,f,g,h,i,j
-0.198913,0.91745,-1.085891,-0.405674,-1.4595200000000002,-0.650937,-1.642426,-0.785759,-0.523459,-1.236479,1.0588799999999998,-0.952306,0.401947,-0.420354,-0.701322,-0.722379,g>f>i>a>b>j>h>d>c>e,3.0,4.0,8.0,7.0,9.0,1.0,0.0,6.0,2.0,5.0
-0.66596,0.300873,-1.199774,-1.1884059999999999,0.006734,-1.132478,-0.9229280000000001,-1.487957,-1.519488,0.047852,-1.622941,1.702563,-0.3144,1.871877,1.262261,1.988777,f>i>a>h>g>b>j>e>c>d,2.0,5.0,8.0,9.0,7.0,0.0,4.0,3.0,1.0,6.0
-0.520008,0.177558,-1.541421,-1.397135,1.121086,-0.280521,1.202861,-0.886073,-1.226538,-1.236479,-1.408396,0.264509,-1.9261810000000001,1.449624,1.262261,1.988777,i>f>a>h>b>j>g>e>c>d,2.0,4.0,8.0,9.0,7.0,1.0,6.0,3.0,0.0,5.0
-1.1330069999999999,0.91745,0.5084609999999999,0.742333,1.209062,0.719601,0.646886,0.250818,0.150326,-0.612661,0.361607,-1.2841639999999999,2.013728,-0.08858400000000001,-0.126615,0.22792300000000001,h>i>f>j>a>d>g>c>b>e,4.0,8.0,7.0,5.0,9.0,2.0,6.0,0.0,1.0,3.0
0.23894400000000002,0.485846,-1.50346,-0.8753139999999999,-1.4595200000000002,-1.836268,0.058205999999999994,-1.487957,1.263536,-0.062234000000000005,0.924789,1.702563,-0.58303,1.9623599999999999,-0.9647290000000001,0.926675,a>i>f>j>g>h>b>e>d>c,0.0,6.0,9.0,8.0,7.0,2.0,4.0,5.0,1.0,3.0
-0.02377,-2.1037779999999997,-1.237735,-0.9274959999999999,-1.4595200000000002,-1.725143,-0.301543,-1.487957,0.8827010000000001,-0.282405,1.0588799999999998,1.333832,0.26763200000000004,1.9623599999999999,-0.749214,1.541576,a>i>f>j>h>g>b>d>e>c,0.0,6.0,9.0,7.0,8.0,2.0,5.0,4.0,1.0,3.0
1.6400849999999998,0.424188,0.356618,0.8466969999999999,-0.843693,0.42326899999999995,0.744999,1.4211479999999999,1.263536,1.9193049999999998,0.227516,0.780734,-0.806888,-0.26955,-1.132352,-0.806229,j>b>f>e>i>a>d>h>c>g,5.0,1.0,8.0,6.0,3.0,2.0,9.0,7.0,4.0,0.0
-0.607579,0.177558,-1.4654989999999999,-1.5536809999999999,-0.286517,-1.502893,-1.609721,-1.487957,-1.665963,-0.135624,-1.0865770000000001,1.296958,-0.448715,1.9623599999999999,1.262261,1.7931270000000001,f>i>a>h>j>g>b>e>c>d,2.0,6.0,8.0,9.0,7.0,0.0,5.0,3.0,1.0,4.0
0.00542,0.91745,-0.668323,-0.09258200000000001,-1.4595200000000002,-0.502771,-1.642426,-0.785759,-0.259804,-1.236479,1.0588799999999998,-0.6941930000000001,0.670578,0.213025,-0.988675,0.731024,g>i>a>f>h>j>e>b>c>d,2.0,7.0,8.0,9.0,6.0,3.0,0.0,4.0,1.0,5.0
-0.49081800000000003,0.91745,-1.50346,-0.9274959999999999,-1.4595200000000002,-1.206561,-0.039908,-0.417941,1.263536,0.084547,0.576153,1.038846,0.983979,-0.14890599999999998,0.567823,-0.806229,e>f>a>j>i>b>h>g>c>d,2.0,5.0,8.0,9.0,0.0,1.0,7.0,6.0,4.0,3.0
-1.045436,0.6708189999999999,0.4705,0.8466969999999999,0.915811,0.089895,1.039339,-0.551693,0.443276,-1.236479,1.0588799999999998,-0.030476,-0.180085,0.182864,-1.132352,0.395624,h>f>i>a>j>g>b>d>e>c,3.0,6.0,9.0,7.0,8.0,1.0,5.0,0.0,2.0,4.0
-1.1330069999999999,-1.2405700000000002,-0.098911,-0.24912800000000002,0.358635,1.275225,0.6795899999999999,1.38771,0.589751,1.148707,0.49569799999999997,0.301383,1.25261,-0.420354,1.262261,-0.806229,b>j>h>f>i>a>c>e>d>g,5.0,0.0,6.0,8.0,7.0,3.0,9.0,2.0,4.0,1.0
-0.578389,-0.254046,-1.541421,-2.232049,-1.1076190000000001,-2.4289330000000002,0.09091,-1.4545190000000001,0.9119959999999999,-0.172319,1.0588799999999998,1.333832,0.760121,1.9623599999999999,-0.390022,1.737227,a>i>f>j>g>h>b>e>d>c,0.0,6.0,9.0,8.0,7.0,2.0,4.0,5.0,1.0,3.0
-1.1330069999999999,-1.548858,-0.098911,-0.196946,0.8864860000000001,1.275225,1.595315,1.588338,0.677636,1.295487,0.120243,0.41200200000000003,-0.000998,-0.360033,0.184685,-0.806229,b>j>h>f>i>a>d>c>e>g,5.0,0.0,7.0,6.0,8.0,3.0,9.0,2.0,4.0,1.0
0.034611,-0.808966,-0.934048,-1.7624099999999998,1.355687,0.126936,0.6141810000000001,1.8558419999999998,-1.665963,1.442268,0.120243,0.817607,2.013728,0.36383000000000004,1.118584,-0.806229,b>j>f>i>a>h>e>c>g>d,4.0,0.0,7.0,9.0,6.0,2.0,8.0,5.0,3.0,1.0
1.7860369999999999,0.91745,0.850108,-0.30130999999999997,-0.638418,-0.465729,-1.67513,-0.5851310000000001,-1.548783,-1.236479,-0.013848,-1.247291,1.028751,-0.39019299999999996,-0.557645,-0.21927800000000003,g>i>f>j>a>b>d>c>e>h,4.0,5.0,7.0,6.0,8.0,2.0,0.0,9.0,1.0,3.0
-0.169723,-1.672174,-0.820166,0.324876,0.827836,1.275225,1.300975,0.585198,-0.17191900000000002,-0.20901399999999998,-1.622941,-1.210418,-0.806888,-1.023573,1.262261,-0.806229,b>c>f>h>i>j>a>e>d>g,6.0,0.0,1.0,8.0,7.0,2.0,9.0,3.0,4.0,5.0
-0.724341,0.362531,-1.199774,-1.658046,-0.638418,-2.0585169999999997,0.744999,-1.487957,1.263536,0.157937,0.683425,1.702563,-0.538258,1.9623599999999999,-1.132352,1.429776,a>f>i>j>h>g>b>e>d>c,0.0,6.0,9.0,8.0,7.0,1.0,5.0,4.0,2.0,3.0
-0.549198,-0.007416,0.8121470000000001,0.8466969999999999,0.62256,0.23806100000000002,-0.20343,0.250818,1.2049459999999999,0.48819399999999996,1.0588799999999998,-0.65732,-0.090541,-1.053734,-1.132352,-0.806229,d>j>b>f>h>i>a>e>g>c,6.0,2.0,9.0,0.0,7.0,3.0,8.0,4.0,5.0,1.0
-0.870293,0.91745,-1.541421,-0.9274959999999999,-0.8730180000000001,-1.502893,0.319841,-1.487957,1.263536,-0.46588,0.8711530000000001,1.075719,-0.04577,1.690912,-0.9168370000000001,1.317976,a>i>f>j>h>g>b>e>d>c,0.0,6.0,9.0,8.0,7.0,2.0,5.0,4.0,1.0,3.0
0.09299099999999999,-0.13073099999999999,0.736226,-1.6058629999999998,1.150411,-2.021476,-1.2499719999999999,-1.487957,-1.665963,-0.025537999999999998,0.442061,0.817607,2.013728,1.7210720000000002,-0.701322,1.988777,i>f>a>g>h>j>b>e>d>c,2.0,6.0,9.0,8.0,7.0,1.0,3.0,4.0,0.0,5.0
-1.016246,-1.363885,-1.085891,-3.5887849999999997,0.065384,-2.4289330000000002,1.333679,-0.9863870000000001,1.263536,1.075316,0.30796999999999997,2.4031540000000002,-1.209834,1.871877,-1.132352,0.926675,a>i>f>j>h>b>e>d>g>c,0.0,5.0,9.0,7.0,6.0,2.0,8.0,4.0,1.0,3.0
-0.02377,0.547504,1.8750490000000002,0.8466969999999999,1.297037,0.497352,0.254432,0.418008,0.326096,-0.025537999999999998,1.0588799999999998,-0.841686,-0.04577,-1.053734,-1.132352,-0.7782789999999999,d>b>j>f>h>i>g>a>e>c,7.0,1.0,9.0,0.0,8.0,3.0,6.0,4.0,5.0,2.0
-0.49081800000000003,-1.857147,-1.161813,-1.240589,-1.4595200000000002,-1.762184,-0.170725,-1.487957,0.941291,-0.20901399999999998,1.0588799999999998,1.296958,0.581034,1.9623599999999999,-0.437914,1.122325,a>i>f>j>h>g>b>e>d>c,0.0,6.0,9.0,8.0,7.0,2.0,5.0,4.0,1.0,3.0
-0.34486500000000003,0.91745,-1.541421,-1.344953,-1.1076190000000001,-2.243725,0.352546,-1.487957,1.263536,0.194633,0.978426,2.071295,-0.3144,1.871877,-0.701322,0.675124,a>f>i>j>h>g>b>e>d>c,0.0,6.0,9.0,8.0,7.0,1.0,5.0,4.0,2.0,3.0
0.122182,0.547504,-0.972009,-0.9274959999999999,0.065384,-1.021353,-1.021041,-1.487957,-1.519488,0.047852,-1.622941,1.7763099999999998,-0.58303,1.9623599999999999,1.262261,1.932877,f>i>a>h>g>b>j>e>c>d,2.0,5.0,8.0,9.0,7.0,0.0,4.0,3.0,1.0,6.0
-1.1330069999999999,0.1159,-0.136872,0.8466969999999999,-0.902344,0.16397799999999998,-1.511608,-0.083562,0.9119959999999999,0.561584,1.0588799999999998,0.8544799999999999,1.297381,-0.20922800000000003,0.974907,-0.806229,e>j>b>f>h>i>a>c>g>d,6.0,2.0,7.0,9.0,0.0,3.0,8.0,4.0,5.0,1.0
0.9978950000000001,0.794135,-0.212794,0.8466969999999999,-1.4595200000000002,-0.24348000000000003,-1.67513,-1.0532629999999998,0.41398100000000004,-0.942917,1.0588799999999998,0.375129,-1.165062,0.182864,-0.9168370000000001,-0.806229,g>e>f>a>i>b>j>c>h>d,3.0,5.0,7.0,9.0,1.0,2.0,0.0,8.0,4.0,6.0
-0.6951510000000001,-0.747308,-1.541421,-2.597324,-0.5797680000000001,-2.4289330000000002,0.97393,-1.4545190000000001,1.263536,0.157937,0.710244,1.591944,-0.493487,1.9623599999999999,-0.749214,1.094375,a>i>f>j>h>g>b>e>d>c,0.0,6.0,9.0,8.0,7.0,2.0,5.0,4.0,1.0,3.0
1.3481809999999999,0.91745,-0.402598,0.011783,-1.3128950000000001,-0.428688,-1.67513,-0.752321,-0.259804,-1.236479,1.0588799999999998,-0.509827,0.491491,0.36383000000000004,-1.132352,0.22792300000000001,g>i>f>a>j>e>h>b>c>d,3.0,7.0,8.0,9.0,5.0,2.0,0.0,6.0,1.0,4.0
-1.1330069999999999,0.177558,-0.630362,-0.823131,0.7691859999999999,-1.206561,-0.268839,-1.487957,-0.816409,-0.062234000000000005,0.629789,1.1494659999999999,2.013728,1.9623599999999999,-0.940783,1.681327,i>a>f>h>j>g>b>e>d>c,1.0,6.0,9.0,8.0,7.0,2.0,5.0,3.0,0.0,4.0
0.326515,0.732477,1.191755,-0.823131,1.472987,1.275225,-0.301543,1.38771,1.058471,1.405573,0.76388,0.48574799999999996,0.670578,-0.842608,-1.132352,-0.806229,j>b>f>i>h>a>d>e>g>c,5.0,1.0,9.0,6.0,7.0,2.0,8.0,4.0,3.0,0.0
0.09299099999999999,0.91745,-1.199774,-0.24912800000000002,-1.4595200000000002,-0.72502,-0.10531700000000001,-0.451379,1.263536,0.451499,0.76388,0.6332409999999999,-0.403943,-0.14890599999999998,-0.677376,-0.806229,e>f>j>a>i>b>h>g>d>c,3.0,5.0,9.0,8.0,0.0,1.0,7.0,6.0,4.0,2.0
-0.928674,0.91745,-1.541421,-1.449317,0.036059,-1.058394,-0.39965700000000004,-1.487957,-1.4023079999999999,-0.686051,-1.48885,1.001973,-0.58303,1.7210720000000002,1.262261,1.8769770000000001,f>i>a>h>g>b>j>e>c>d,2.0,5.0,8.0,9.0,7.0,0.0,4.0,3.0,1.0,6.0
1.7860369999999999,-0.500677,1.95097,0.8466969999999999,-0.022591,0.386227,-1.08645,0.117066,-1.665963,-0.686051,-0.603849,-1.2841639999999999,0.894436,-0.360033,-0.437914,-0.051577,i>f>g>j>a>d>c>h>b>e,4.0,8.0,6.0,5.0,9.0,1.0,2.0,7.0,0.0,3.0
0.151372,-1.1789120000000002,1.001951,0.8466969999999999,0.8864860000000001,-0.132355,-0.138021,-0.652007,-1.519488,-1.236479,-1.622941,-1.173545,-0.224856,-0.93309,1.262261,-0.610579,c>f>b>i>h>j>a>g>d>e,6.0,2.0,0.0,8.0,9.0,1.0,7.0,4.0,3.0,5.0
-0.052961,0.91745,0.280696,-1.397135,0.710535,1.1641,-0.7921100000000001,1.755528,0.677636,1.258792,1.0588799999999998,-0.325462,-0.26962800000000003,-1.053734,-1.132352,-0.191328,j>f>i>b>a>h>d>g>e>c,4.0,3.0,9.0,6.0,8.0,1.0,7.0,5.0,2.0,0.0
1.7860369999999999,0.239215,-0.02299,-0.040399000000000004,0.38795999999999997,-0.9472700000000001,1.072044,-1.487957,-1.665963,-0.979613,-0.201576,0.670114,1.118295,1.9623599999999999,-1.060514,1.373876,i>f>a>j>g>h>b>e>d>c,2.0,6.0,9.0,8.0,7.0,1.0,4.0,5.0,0.0,3.0
0.180563,0.485846,-1.541421,-1.240589,0.7398600000000001,0.126936,1.235566,-0.518255,-1.109359,-1.236479,-1.220668,0.301383,-1.299377,1.7512330000000003,1.262261,1.988777,i>f>a>h>b>j>g>e>c>d,2.0,4.0,8.0,9.0,7.0,1.0,6.0,3.0,0.0,5.0
0.180563,0.91745,-1.161813,-0.8753139999999999,-1.2542440000000001,-1.836268,0.156319,-1.487957,1.263536,-0.098929,0.817516,1.628817,-0.762117,1.811555,-1.132352,0.898725,a>i>f>j>g>h>b>e>d>c,0.0,6.0,9.0,8.0,7.0,2.0,4.0,5.0,1.0,3.0
-0.753532,-1.055597,-0.972009,-2.806053,-0.22786700000000001,-2.4289330000000002,1.1374520000000001,-0.852635,1.263536,0.81845,0.629789,2.034422,-0.985975,1.9623599999999999,-1.132352,1.234126,a>i>f>j>h>b>g>e>c>d,0.0,5.0,8.0,9.0,7.0,2.0,6.0,4.0,1.0,3.0
0.297325,-0.13073099999999999,-1.237735,-1.397135,-1.4595200000000002,-1.7992259999999998,-0.007203,-1.487957,1.058471,-0.20901399999999998,1.0588799999999998,1.296958,0.26763200000000004,1.9623599999999999,-0.940783,1.5974760000000001,a>i>f>j>g>h>b>e>d>c,0.0,6.0,9.0,8.0,7.0,2.0,4.0,5.0,1.0,3.0
-0.66596,0.91745,-1.541421,-0.30130999999999997,-1.3128950000000001,-0.428688,-0.334248,-0.417941,1.058471,0.194633,1.0588799999999998,0.48574799999999996,1.610783,-0.329872,0.9988530000000001,-0.806229,e>f>j>b>i>a>h>g>c>d,5.0,3.0,8.0,9.0,0.0,1.0,7.0,6.0,4.0,2.0
-0.49081800000000003,0.485846,-1.541421,0.5857859999999999,0.006734,1.1641,1.595315,1.8558419999999998,0.29680100000000004,1.735829,-0.469758,0.780734,-1.209834,-0.20922800000000003,-0.413968,-0.806229,b>j>h>f>i>e>a>d>c>g,6.0,0.0,8.0,7.0,5.0,3.0,9.0,2.0,4.0,1.0
0.384896,0.362531,1.191755,0.8466969999999999,1.091761,0.16397799999999998,0.189023,-0.050124,1.263536,0.414804,0.7906979999999999,-0.731066,-0.538258,-1.053734,-1.132352,-0.47082799999999997,d>j>f>b>i>h>a>g>c>e,6.0,3.0,8.0,0.0,9.0,2.0,7.0,5.0,4.0,1.0
1.6692759999999998,0.91745,0.432539,0.5857859999999999,-0.051916,0.386227,1.464497,1.788966,1.263536,1.88261,0.281152,0.7069880000000001,-0.717345,-0.299711,-1.132352,-0.806229,j>b>f>e>i>a>d>h>c>g,5.0,1.0,8.0,6.0,3.0,2.0,9.0,7.0,4.0,0.0
-0.286484,-0.747308,0.584382,0.8466969999999999,0.5345850000000001,0.201019,-0.20343,-0.217313,-1.343718,-0.796137,-1.622941,-0.9891790000000001,-0.224856,-0.872769,1.262261,-0.806229,c>b>f>h>i>j>g>a>e>d,7.0,1.0,0.0,9.0,8.0,2.0,6.0,3.0,4.0,5.0
-0.724341,0.547504,-1.389578,-1.084042,-0.198542,-1.095436,-0.49777,-1.487957,-1.3730129999999998,-0.245709,-1.622941,1.3707049999999998,-0.359171,1.7210720000000002,1.262261,1.988777,f>i>a>h>g>b>j>e>c>d,2.0,5.0,8.0,9.0,7.0,0.0,4.0,3.0,1.0,6.0
0.41408599999999995,0.1159,-0.326676,-1.918956,1.4143370000000002,-0.058272000000000004,0.581477,1.8558419999999998,0.033145999999999995,1.295487,1.0588799999999998,0.9651,0.715349,-0.963251,-1.132352,-0.806229,j>b>f>i>a>h>d>e>g>c,4.0,1.0,9.0,6.0,7.0,2.0,8.0,5.0,3.0,0.0
0.851943,0.91745,-0.630362,-0.040399000000000004,-1.4595200000000002,-0.910228,-1.2499719999999999,-1.487957,0.091736,-1.126393,1.032062,-0.17796900000000002,2.013728,1.087693,0.184685,1.681327,a>i>f>g>j>h>e>b>c>d,0.0,7.0,8.0,9.0,6.0,2.0,3.0,5.0,1.0,4.0
1.7860369999999999,0.794135,0.736226,0.8466969999999999,-0.609093,0.275102,-1.3480860000000001,-0.11699999999999999,-1.490193,-1.016308,-0.389303,-1.2841639999999999,-0.403943,-0.239389,-1.132352,0.032273,g>f>i>j>a>d>c>h>b>e,4.0,8.0,6.0,5.0,9.0,1.0,0.0,7.0,2.0,3.0
1.7860369999999999,-0.9322809999999999,0.660304,0.8466969999999999,-1.166269,0.349186,-1.67513,-0.685445,-0.259804,-1.236479,1.0588799999999998,-0.5835739999999999,1.879413,0.99721,-0.054776,1.457726,i>a>f>g>j>h>b>e>d>c,1.0,6.0,9.0,8.0,7.0,2.0,3.0,5.0,0.0,4.0
1.3189899999999999,0.91745,0.6982649999999999,0.794515,-0.9903190000000001,0.23806100000000002,-1.67513,-0.083562,-1.080064,-0.796137,1.0588799999999998,-1.2841639999999999,1.745098,-0.39019299999999996,-1.036568,-0.051577,g>i>f>j>a>d>c>e>h>b,4.0,9.0,6.0,5.0,7.0,2.0,0.0,8.0,1.0,3.0
1.7860369999999999,0.91745,0.4705,-0.144764,-0.7263930000000001,-0.428688,-1.315381,-0.652007,-0.552754,-1.236479,1.032062,-0.9891790000000001,0.446719,-0.179067,-1.132352,-0.107478,g>f>i>a>j>b>d>e>h>c,3.0,5.0,9.0,6.0,7.0,1.0,0.0,8.0,2.0,4.0
-1.1330069999999999,-2.658697,-0.402598,-1.449317,0.27065900000000004,0.23806100000000002,1.1374520000000001,1.655214,1.263536,2.4330380000000003,0.522516,1.2232120000000002,0.312404,0.0018989999999999999,0.136793,-0.806229,b>j>i>f>a>h>e>d>c>g,4.0,0.0,8.0,7.0,6.0,3.0,9.0,5.0,2.0,1.0
0.8227530000000001,0.91745,-0.402598,0.324876,-1.4595200000000002,-0.317563,-0.334248,-0.150437,1.263536,0.7083649999999999,1.005244,1.186339,0.491491,-0.028262,-0.174507,-0.806229,e>j>f>a>b>i>h>g>d>c,3.0,4.0,9.0,8.0,0.0,2.0,7.0,6.0,5.0,1.0
0.9978950000000001,-0.007416,-0.364637,-0.979678,-1.4595200000000002,-2.4289330000000002,0.025501,-1.187015,1.263536,0.855146,0.576153,2.4031540000000002,1.163066,1.298819,-0.22239899999999999,-0.107478,a>i>f>j>b>e>h>g>d>c,0.0,4.0,9.0,8.0,5.0,2.0,7.0,6.0,1.0,3.0
-0.315675,-0.192389,-1.541421,-2.3364130000000003,-0.5797680000000001,-2.4289330000000002,0.941226,-1.320767,1.263536,0.7450600000000001,0.254334,2.3662810000000003,-1.478464,1.9623599999999999,-0.9647290000000001,0.591274,a>f>i>j>h>b>g>e>d>c,0.0,5.0,9.0,8.0,7.0,1.0,6.0,4.0,2.0,3.0
1.377371,0.91745,0.280696,-0.24912800000000002,-1.078294,-0.502771,-1.67513,-0.752321,-0.34768899999999997,-1.236479,1.0588799999999998,-0.6941930000000001,0.939208,0.152703,-0.988675,0.172023,g>i>f>a>j>e>h>b>c>d,3.0,7.0,8.0,9.0,5.0,2.0,0.0,6.0,1.0,4.0
0.034611,-0.377362,0.7741859999999999,0.8466969999999999,0.827836,0.23806100000000002,-0.170725,-0.11699999999999999,-1.665963,-0.649356,-1.596123,-1.099798,0.26763200000000004,-1.023573,1.262261,-0.806229,c>f>b>i>h>j>g>a>e>d,7.0,2.0,0.0,9.0,8.0,1.0,6.0,4.0,3.0,5.0
1.7860369999999999,0.177558,1.077872,0.8466969999999999,-0.8730180000000001,0.6825600000000001,0.6141810000000001,1.38771,1.058471,1.368878,0.254334,0.338256,-0.762117,-0.48067600000000005,-1.132352,-0.806229,j>b>f>i>e>d>a>h>c>g,6.0,1.0,8.0,5.0,4.0,2.0,9.0,7.0,3.0,0.0
-0.257294,0.794135,-0.934048,-1.240589,0.094709,-1.391769,-0.170725,-1.487957,-1.285128,-0.172319,-1.622941,1.2232120000000002,-1.254605,1.811555,1.262261,1.988777,f>i>a>h>g>b>j>e>c>d,2.0,5.0,8.0,9.0,7.0,0.0,4.0,3.0,1.0,6.0
-1.074626,-0.43901999999999997,0.204775,0.794515,1.472987,1.275225,0.8431120000000001,1.0533299999999999,1.087766,0.157937,0.897971,-1.2841639999999999,-0.6278020000000001,-0.963251,-1.132352,-0.023627000000000002,d>j>h>f>i>a>g>b>c>e,5.0,7.0,8.0,0.0,9.0,3.0,6.0,2.0,4.0,1.0
-1.1330069999999999,-2.658697,-0.250755,-1.397135,0.417285,0.497352,1.431792,1.8558419999999998,1.263536,1.88261,0.549334,0.817607,0.312404,-0.20922800000000003,-0.054776,-0.806229,b>j>i>f>a>h>d>e>c>g,4.0,0.0,8.0,6.0,7.0,3.0,9.0,5.0,2.0,1.0
-0.578389,0.91745,-1.389578,-0.35349200000000003,-1.4595200000000002,-0.539812,-0.170725,-0.28418899999999997,1.263536,0.48819399999999996,0.951608,0.522622,1.4316959999999999,-0.360033,0.7115,-0.806229,e>j>f>b>a>i>h>g>c>d,4.0,3.0,8.0,9.0,0.0,2.0,7.0,6.0,5.0,1.0
-1.045436,-1.1789120000000002,-0.934048,0.8466969999999999,-0.667743,0.126936,-1.217268,-0.417941,-1.665963,-1.236479,-0.7379399999999999,-1.099798,0.536262,-0.752125,1.262261,-0.498778,c>f>h>i>b>j>a>g>d>e,6.0,4.0,0.0,8.0,9.0,1.0,7.0,2.0,3.0,5.0
0.23894400000000002,0.91745,-0.02299,-0.09258200000000001,-0.9316690000000001,-0.613895,-1.67513,-0.852635,-0.113329,-0.502576,0.8443350000000001,-0.030476,1.745098,0.0018989999999999999,1.262261,-0.806229,e>f>i>a>b>g>j>h>c>d,3.0,4.0,8.0,9.0,0.0,1.0,5.0,7.0,2.0,6.0
-0.286484,-2.905328,0.7741859999999999,-1.240589,1.2383870000000001,0.645518,1.595315,1.8558419999999998,0.472571,1.552354,-0.308849,0.559495,-1.344149,-0.299711,-1.132352,-0.806229,b>j>i>f>h>a>d>e>c>g,5.0,0.0,8.0,6.0,7.0,3.0,9.0,4.0,2.0,1.0
-1.1330069999999999,-1.363885,0.014971,-0.35349200000000003,0.8571610000000001,1.052976,1.595315,1.8558419999999998,0.824111,1.478963,0.388425,0.48574799999999996,0.715349,-0.39019299999999996,0.8312309999999999,-0.806229,b>j>h>f>i>a>c>d>e>g,5.0,0.0,6.0,7.0,8.0,3.0,9.0,2.0,4.0,1.0
-1.1330069999999999,-2.04212,0.432539,-0.040399000000000004,1.3850120000000001,1.275225,1.300975,0.351132,0.794816,-0.869527,-1.0597590000000001,-1.2841639999999999,-1.523236,-0.842608,1.262261,-0.610579,b>h>i>c>f>j>a>d>g>e,6.0,0.0,3.0,7.0,9.0,4.0,8.0,1.0,2.0,5.0
0.764372,0.91745,-0.630362,0.011783,-1.4595200000000002,-0.650937,-1.38079,-1.153577,0.121031,-1.236479,1.0588799999999998,-0.399208,0.13331700000000002,0.36383000000000004,-1.08446,0.47947399999999996,g>i>a>f>j>h>e>b>c>d,2.0,7.0,8.0,9.0,6.0,3.0,0.0,5.0,1.0,4.0
1.4357520000000001,-0.315704,-1.085891,-0.196946,1.472987,1.275225,1.595315,1.5549,0.238211,1.258792,-0.8452129999999999,0.41200200000000003,-2.194811,-0.360033,-1.132352,-0.806229,b>j>f>i>a>d>h>c>e>g,4.0,0.0,7.0,5.0,8.0,2.0,9.0,6.0,3.0,1.0
-0.753532,-0.315704,0.4705,-0.666585,1.472987,1.275225,-0.9229280000000001,1.8224040000000001,-1.665963,1.368878,0.549334,1.444451,0.849664,0.152703,-0.006884,-0.806229,j>b>f>i>h>a>c>e>g>d,5.0,1.0,6.0,9.0,7.0,2.0,8.0,4.0,3.0,0.0
-1.1330069999999999,-0.377362,0.394579,-1.292771,1.472987,-1.354727,-0.007203,-1.487957,-1.021474,-0.282405,-0.255212,0.928227,0.8048930000000001,1.781394,-0.9168370000000001,1.988777,i>f>a>h>g>j>b>d>e>c,2.0,6.0,9.0,7.0,8.0,1.0,4.0,3.0,0.0,5.0
0.9687049999999999,0.91745,-0.098911,0.011783,-1.078294,-0.095313,-1.67513,-0.150437,-0.49416400000000005,-0.20901399999999998,0.737062,-0.141096,2.013728,-0.39019299999999996,0.879123,-0.806229,e>f>j>i>b>g>a>c>d>h,6.0,4.0,7.0,8.0,0.0,1.0,5.0,9.0,3.0,2.0
-1.1330069999999999,0.91745,1.001951,0.8466969999999999,1.0624360000000002,0.23806100000000002,0.156319,-0.250751,-0.669934,-1.236479,-1.462032,-0.067349,-1.0307469999999999,0.303508,1.262261,0.47947399999999996,h>f>i>c>a>j>g>b>e>d,4.0,7.0,3.0,9.0,8.0,1.0,6.0,0.0,2.0,5.0
-0.052961,-0.069073,1.077872,0.8466969999999999,1.355687,0.7936850000000001,0.123615,0.55176,0.9119959999999999,0.157937,1.0588799999999998,-0.952306,-0.180085,-1.053734,-1.132352,-0.722379,d>b>j>f>h>i>a>g>c>e,6.0,1.0,8.0,0.0,9.0,3.0,7.0,4.0,5.0,2.0
-1.1330069999999999,0.91745,1.229716,0.6901510000000001,1.326362,0.5343939999999999,1.595315,0.6520739999999999,1.117061,0.524889,0.576153,-0.141096,0.401947,-0.60132,-0.581591,-0.806229,d>b>j>h>f>i>e>a>c>g,7.0,1.0,8.0,0.0,6.0,4.0,9.0,3.0,5.0,2.0
-1.1330069999999999,-1.610516,1.381559,-0.510039,1.472987,1.275225,-1.119154,1.621776,-1.460898,1.368878,0.576153,1.2232120000000002,-0.448715,0.0018989999999999999,-0.6534300000000001,-0.806229,b>j>f>i>h>a>d>c>g>e,5.0,0.0,7.0,6.0,9.0,2.0,8.0,4.0,3.0,1.0
-1.074626,-0.007416,-0.364637,0.8466969999999999,0.7691859999999999,0.31214400000000003,0.352546,-0.250751,-0.289099,-1.236479,1.0588799999999998,-0.9891790000000001,0.581034,-0.14890599999999998,-1.132352,0.339723,h>i>f>a>j>g>d>b>c>e,3.0,7.0,8.0,6.0,9.0,2.0,5.0,0.0,1.0,4.0
-0.753532,0.91745,-1.541421,-0.405674,-0.638418,-0.465729,1.3990879999999999,0.38456999999999997,1.263536,1.552354,0.8711530000000001,1.1494659999999999,1.745098,-0.058423,1.046746,-0.806229,e>j>b>f>i>a>h>c>d>g,5.0,2.0,7.0,8.0,0.0,3.0,9.0,6.0,4.0,1.0
-0.520008,-0.623993,-0.02299,0.8466969999999999,1.0331110000000001,1.052976,0.5160680000000001,0.618636,1.263536,0.341413,0.924789,-0.878559,-0.359171,-1.053734,-1.132352,-0.442878,d>j>b>h>f>i>a>g>c>e,6.0,2.0,8.0,0.0,9.0,4.0,7.0,3.0,5.0,1.0
0.26813400000000004,0.91745,-0.972009,-0.040399000000000004,-1.4595200000000002,-0.984311,-0.9229280000000001,-1.4545190000000001,0.41398100000000004,-1.236479,1.0588799999999998,-0.030476,1.386925,1.268658,-0.078722,1.932877,a>i>f>g>h>e>j>b>d>c,0.0,7.0,9.0,8.0,5.0,2.0,3.0,4.0,1.0,6.0
-0.432437,0.91745,2.254656,0.794515,1.2677120000000002,0.46031000000000005,0.417955,0.117066,-0.523459,-0.612661,-1.1133950000000001,-1.2841639999999999,-2.463441,-0.118745,0.591769,0.255873,h>f>i>c>j>g>a>d>b>e,6.0,8.0,3.0,7.0,9.0,1.0,5.0,0.0,2.0,4.0
