A1,A2,A3,A4,ranking,a,b,c,d
-1.292865,1.0103870000000001,-0.5275479999999999,4.678294,c>a>b>d,1.0,2.0,0.0,3.0
-1.297856,1.0057049999999998,1.061575,-0.509605,d>c>a>b,2.0,3.0,1.0,0.0
-1.297856,1.001024,0.108101,0.316388,c>a>b>d,1.0,2.0,0.0,3.0
-1.3028469999999999,1.0057049999999998,1.141031,-0.298294,a>d>c>b,0.0,3.0,2.0,1.0
-1.3028469999999999,1.0057049999999998,1.697224,-0.455517,d>a>c>b,1.0,3.0,2.0,0.0
-1.297856,1.0057049999999998,1.617768,-0.798841,d>c>b>a,3.0,2.0,1.0,0.0
-1.297856,1.0057049999999998,1.856137,-0.9088510000000001,d>a>c>b,1.0,3.0,2.0,0.0
-1.292865,1.001024,1.458856,-0.63245,d>c>b>a,3.0,2.0,1.0,0.0
-1.292865,1.001024,1.5383120000000001,-0.760337,d>a>c>b,1.0,3.0,2.0,0.0
-1.292865,1.001024,1.299943,-0.142905,d>c>a>b,2.0,3.0,1.0,0.0
-1.292865,1.001024,0.823207,-0.48256099999999996,d>a>c>b,1.0,3.0,2.0,0.0
-1.297856,1.001024,0.823207,-0.469268,d>b>c>a,3.0,1.0,2.0,0.0
-1.297856,1.001024,0.187557,-0.097067,a>b>c>d,0.0,1.0,2.0,3.0
-1.297856,0.9963420000000001,0.9821190000000001,-0.47751899999999997,b>c>a>d,2.0,0.0,1.0,3.0
-1.297856,0.9963420000000001,1.458856,-0.23733,a>c>b>d,0.0,2.0,1.0,3.0
-1.3028469999999999,0.9963420000000001,0.6642939999999999,-0.486228,a>b>c>d,0.0,1.0,2.0,3.0
-1.297856,0.9963420000000001,0.74375,-0.399595,a>c>b>d,0.0,2.0,1.0,3.0
-1.3028469999999999,0.9963420000000001,1.697224,-0.664078,b>a>c>d,1.0,0.0,2.0,3.0
-1.3028469999999999,0.9963420000000001,1.856137,-0.862555,d>a>b>c,1.0,2.0,3.0,0.0
-1.3028469999999999,0.9963420000000001,1.617768,-0.150239,b>c>a>d,2.0,0.0,1.0,3.0
-1.3028469999999999,1.001024,-0.130267,-0.791507,a>c>b>d,0.0,2.0,1.0,3.0
-1.3028469999999999,1.001024,1.061575,-0.667287,b>d>c>a,3.0,0.0,2.0,1.0
-1.3028469999999999,0.9963420000000001,1.141031,-0.283168,b>a>c>d,1.0,0.0,2.0,3.0
-1.3078379999999998,0.9963420000000001,1.617768,-0.581112,b>c>a>d,2.0,0.0,1.0,3.0
-1.3028469999999999,1.001024,1.856137,0.049613,c>b>a>d,2.0,1.0,0.0,3.0
-1.3028469999999999,1.001024,1.77668,-0.24237199999999998,a>c>b>d,0.0,2.0,1.0,3.0
-1.3028469999999999,1.001024,1.856137,-0.406929,c>b>a>d,2.0,1.0,0.0,3.0
-1.3078379999999998,0.9963420000000001,1.856137,-0.280417,a>b>c>d,0.0,1.0,2.0,3.0
-1.312829,0.9963420000000001,1.458856,-0.696623,b>c>a>d,2.0,0.0,1.0,3.0
-1.3078379999999998,1.001024,0.9821190000000001,-0.274917,b>a>c>d,1.0,0.0,2.0,3.0
-1.3078379999999998,1.001024,1.299943,-0.35925799999999997,b>a>c>d,1.0,0.0,2.0,3.0
-1.3078379999999998,0.9963420000000001,0.9821190000000001,-0.7860060000000001,a>b>c>d,0.0,1.0,2.0,3.0
-1.3078379999999998,0.9963420000000001,1.299943,-0.7520859999999999,c>b>a>d,2.0,1.0,0.0,3.0
-1.312829,0.99166,0.584838,-0.9303950000000001,b>c>a>d,2.0,0.0,1.0,3.0
-1.312829,0.9963420000000001,0.6642939999999999,0.020277,a>b>c>d,0.0,1.0,2.0,3.0
-1.3078379999999998,0.9963420000000001,0.74375,-0.5238149999999999,b>c>a>d,2.0,0.0,1.0,3.0
-1.3078379999999998,0.99166,-0.765917,-0.196535,a>c>b>d,0.0,2.0,1.0,3.0
-1.3078379999999998,0.99166,-0.050811,-0.815801,a>b>c>d,0.0,1.0,2.0,3.0
-1.3078379999999998,0.9963420000000001,-0.209723,-0.61549,b>c>a>d,2.0,0.0,1.0,3.0
-1.3078379999999998,0.986978,0.584838,-0.819926,b>a>c>d,1.0,0.0,2.0,3.0
-1.3028469999999999,0.986978,1.061575,-0.960189,d>a>b>c,1.0,2.0,3.0,0.0
-1.3078379999999998,0.982297,1.220487,-0.719542,b>c>a>d,2.0,0.0,1.0,3.0
-1.3078379999999998,0.986978,1.141031,-0.884099,d>b>c>a,3.0,1.0,2.0,0.0
-1.3078379999999998,0.982297,1.299943,-0.507772,b>c>a>d,2.0,0.0,1.0,3.0
-1.3028469999999999,0.982297,1.061575,-0.791507,d>b>a>c,2.0,1.0,3.0,0.0
-1.3028469999999999,0.982297,1.141031,-0.570569,b>c>a>d,2.0,0.0,1.0,3.0
-1.3028469999999999,0.982297,1.220487,-0.9569799999999999,b>d>c>a,3.0,0.0,2.0,1.0
-1.3028469999999999,0.982297,1.061575,0.659253,b>a>c>d,1.0,0.0,2.0,3.0
-1.297856,0.986978,0.9821190000000001,-0.46881000000000006,b>a>c>d,1.0,0.0,2.0,3.0
-1.297856,0.986978,1.458856,-0.995942,d>c>a>b,2.0,3.0,1.0,0.0
-1.297856,0.986978,1.141031,-0.833219,d>a>b>c,1.0,2.0,3.0,0.0
-1.297856,0.982297,1.141031,-0.532983,b>a>c>d,1.0,0.0,2.0,3.0
-1.3028469999999999,0.986978,0.505382,-0.9771489999999999,b>a>c>d,1.0,0.0,2.0,3.0
-1.297856,0.986978,1.3794,-0.737877,d>b>c>a,3.0,1.0,2.0,0.0
-1.297856,0.986978,1.3794,-0.8556790000000001,b>c>a>d,2.0,0.0,1.0,3.0
-1.3028469999999999,0.986978,1.3794,-0.244206,b>a>c>d,1.0,0.0,2.0,3.0
-1.3028469999999999,0.99166,1.299943,-1.056906,d>b>a>c,2.0,1.0,3.0,0.0
-1.3028469999999999,0.99166,1.3794,-0.7768390000000001,b>a>c>d,1.0,0.0,2.0,3.0
-1.297856,0.99166,0.74375,-0.7534609999999999,b>a>c>d,1.0,0.0,2.0,3.0
-1.3028469999999999,0.99166,1.299943,-0.754378,b>c>a>d,2.0,0.0,1.0,3.0
-1.3078379999999998,0.99166,0.584838,-0.6920390000000001,a>b>c>d,0.0,1.0,2.0,3.0
-1.3028469999999999,0.99166,1.141031,-0.7332930000000001,b>a>c>d,1.0,0.0,2.0,3.0
-1.3028469999999999,0.99166,0.584838,-0.728251,b>a>c>d,1.0,0.0,2.0,3.0
-1.297856,0.9963420000000001,0.34647,-0.621449,b>a>c>d,1.0,0.0,2.0,3.0
-1.297856,0.99166,1.141031,-0.480728,b>c>a>d,2.0,0.0,1.0,3.0
-1.297856,0.99166,0.9821190000000001,-0.631992,b>a>c>d,1.0,0.0,2.0,3.0
-1.297856,0.99166,1.220487,-0.6498689999999999,b>c>a>d,2.0,0.0,1.0,3.0
-1.297856,0.99166,1.5383120000000001,-0.40555399999999997,a>c>b>d,0.0,2.0,1.0,3.0
-1.292865,0.9963420000000001,1.299943,-0.154364,b>c>a>d,2.0,0.0,1.0,3.0
-1.292865,0.99166,0.74375,-0.081941,a>b>c>d,0.0,1.0,2.0,3.0
-1.297856,0.99166,1.458856,-0.750711,d>b>a>c,2.0,1.0,3.0,0.0
-1.297856,0.9963420000000001,0.9026629999999999,-0.43580699999999994,c>b>a>d,2.0,1.0,0.0,3.0
-1.292865,0.9963420000000001,1.3794,-0.370718,d>b>c>a,3.0,1.0,2.0,0.0
-1.292865,0.9963420000000001,0.584838,0.06657300000000001,a>c>b>d,0.0,2.0,1.0,3.0
-1.287874,0.9963420000000001,0.823207,-0.372551,d>b>a>c,2.0,1.0,3.0,0.0
-1.282882,1.001024,-0.130267,-0.18645,d>b>c>a,3.0,1.0,2.0,0.0
-1.282882,0.9963420000000001,0.425926,-0.514648,d>a>c>b,1.0,3.0,2.0,0.0
-1.2778909999999999,0.9963420000000001,-0.209723,0.288885,d>c>a>b,2.0,3.0,1.0,0.0
-1.2729,0.99166,0.34647,-0.37896799999999997,d>b>a>c,2.0,1.0,3.0,0.0
-1.2729,0.99166,-0.050811,-0.8442200000000001,d>b>a>c,2.0,1.0,3.0,0.0
-1.282882,0.99166,0.584838,-0.891891,d>b>c>a,3.0,1.0,2.0,0.0
-1.282882,0.99166,0.34647,-0.596697,d>b>c>a,3.0,1.0,2.0,0.0
-1.2778909999999999,0.99166,0.108101,-1.0184030000000002,d>b>a>c,2.0,1.0,3.0,0.0
-1.2778909999999999,0.99166,0.584838,-0.856138,d>a>b>c,1.0,2.0,3.0,0.0
-1.2778909999999999,0.986978,0.9821190000000001,0.8086840000000001,d>c>a>b,2.0,3.0,1.0,0.0
-1.292865,0.99166,1.3794,-0.77088,d>b>a>c,2.0,1.0,3.0,0.0
-1.287874,0.99166,0.9026629999999999,-0.545817,d>b>c>a,3.0,1.0,2.0,0.0
-1.287874,0.99166,1.220487,-0.319838,a>d>b>c,0.0,2.0,3.0,1.0
-1.287874,0.986978,0.9821190000000001,-0.815801,d>b>c>a,3.0,1.0,2.0,0.0
-1.292865,0.99166,-0.368636,-0.387677,a>b>c>d,0.0,1.0,2.0,3.0
-1.292865,0.99166,1.220487,-0.9253520000000001,d>b>c>a,3.0,1.0,2.0,0.0
-1.287874,0.986978,1.141031,-0.574236,d>b>c>a,3.0,1.0,2.0,0.0
-1.287874,0.986978,1.617768,-0.6008220000000001,d>c>b>a,3.0,2.0,1.0,0.0
-1.292865,0.99166,0.9026629999999999,-0.6457430000000001,b>a>c>d,1.0,0.0,2.0,3.0
-1.292865,0.99166,0.505382,-0.9024340000000001,d>b>a>c,2.0,1.0,3.0,0.0
-1.297856,0.986978,0.425926,-0.6475770000000001,b>c>a>d,2.0,0.0,1.0,3.0
-1.297856,0.99166,0.6642939999999999,-0.57607,b>a>c>d,1.0,0.0,2.0,3.0
-1.292865,0.986978,1.141031,-0.505022,d>b>c>a,3.0,1.0,2.0,0.0
-1.292865,0.986978,1.3794,-0.736502,d>c>b>a,3.0,2.0,1.0,0.0
-1.292865,0.986978,1.856137,-0.8547629999999999,d>a>c>b,1.0,3.0,2.0,0.0
-1.292865,0.986978,1.458856,-0.830469,d>a>b>c,1.0,2.0,3.0,0.0
-1.292865,0.986978,1.220487,-0.705332,a>b>c>d,0.0,1.0,2.0,3.0
-1.35775,1.061886,1.617768,-0.620074,d>c>a>b,2.0,3.0,1.0,0.0
-1.35775,1.061886,1.856137,-0.47293500000000005,d>c>a>b,2.0,3.0,1.0,0.0
-1.35775,1.057205,1.856137,-0.177741,d>a>c>b,1.0,3.0,2.0,0.0
-1.362741,1.061886,0.74375,-0.17086600000000002,c>a>d>b,1.0,3.0,0.0,2.0
-1.35775,1.057205,1.856137,-0.488062,d>a>c>b,1.0,3.0,2.0,0.0
-1.362741,1.057205,1.3794,-0.5114390000000001,a>c>b>d,0.0,2.0,1.0,3.0
-1.362741,1.061886,-1.083741,1.1217549999999998,c>a>b>d,1.0,2.0,0.0,3.0
-1.362741,1.057205,0.584838,-0.7145,d>a>c>b,1.0,3.0,2.0,0.0
-1.362741,1.057205,1.856137,-0.636117,d>c>a>b,2.0,3.0,1.0,0.0
-1.377715,1.057205,1.061575,-0.5930300000000001,d>a>c>b,1.0,3.0,2.0,0.0
-1.382706,1.0525229999999999,0.6642939999999999,0.194918,c>b>a>d,2.0,1.0,0.0,3.0
-1.35775,1.057205,1.856137,0.24534,c>a>b>d,1.0,2.0,0.0,3.0
-1.35775,1.0525229999999999,1.697224,-0.653077,d>a>c>b,1.0,3.0,2.0,0.0
-1.35775,1.057205,1.856137,-0.75942,d>a>c>b,1.0,3.0,2.0,0.0
-1.35775,1.057205,1.856137,-0.16811500000000001,d>c>b>a,3.0,2.0,1.0,0.0
-1.352759,1.0525229999999999,1.856137,-0.362925,d>c>a>b,2.0,3.0,1.0,0.0
-1.35775,1.057205,1.856137,-0.20982800000000001,d>c>a>b,2.0,3.0,1.0,0.0
-1.347768,1.061886,1.061575,-0.45185,d>a>c>b,1.0,3.0,2.0,0.0
-1.342777,1.061886,1.856137,-0.32488,d>c>a>b,2.0,3.0,1.0,0.0
-1.347768,1.061886,1.856137,-0.255207,d>c>a>b,2.0,3.0,1.0,0.0
-1.347768,1.061886,1.856137,-0.38171900000000003,d>c>a>b,2.0,3.0,1.0,0.0
-1.347768,1.061886,1.856137,-0.272625,d>a>c>b,1.0,3.0,2.0,0.0
-1.347768,1.057205,1.856137,0.18804300000000002,d>c>a>b,2.0,3.0,1.0,0.0
-1.352759,1.061886,1.856137,-0.145655,d>c>a>b,2.0,3.0,1.0,0.0
-1.352759,1.061886,1.856137,-0.290043,d>c>b>a,3.0,2.0,1.0,0.0
-1.352759,1.061886,1.856137,-0.171782,d>c>a>b,2.0,3.0,1.0,0.0
-1.352759,1.057205,1.856137,-0.64666,d>c>a>b,2.0,3.0,1.0,0.0
-1.352759,1.057205,1.856137,-0.14703,d>a>c>b,1.0,3.0,2.0,0.0
-1.352759,1.057205,1.856137,-0.259332,d>a>c>b,1.0,3.0,2.0,0.0
-1.352759,1.057205,1.856137,-0.009059000000000001,d>c>a>b,2.0,3.0,1.0,0.0
-1.347768,1.057205,1.856137,0.0019420000000000001,d>c>b>a,3.0,2.0,1.0,0.0
-1.347768,1.057205,1.856137,-0.301503,d>a>c>b,1.0,3.0,2.0,0.0
-1.342777,1.061886,0.6642939999999999,-0.190576,d>c>b>a,3.0,2.0,1.0,0.0
-1.337785,1.057205,0.9821190000000001,-0.692497,d>a>c>b,1.0,3.0,2.0,0.0
-1.342777,1.057205,1.856137,0.202711,d>c>a>b,2.0,3.0,1.0,0.0
-1.342777,1.057205,1.856137,0.490571,d>c>a>b,2.0,3.0,1.0,0.0
-1.337785,1.057205,0.6642939999999999,0.166957,d>c>a>b,2.0,3.0,1.0,0.0
-1.337785,1.057205,1.061575,0.10415999999999999,d>c>a>b,2.0,3.0,1.0,0.0
-1.342777,1.0525229999999999,1.856137,-0.038853,d>c>a>b,2.0,3.0,1.0,0.0
-1.342777,1.0525229999999999,1.856137,-0.174533,d>a>c>b,1.0,3.0,2.0,0.0
-1.347768,1.0525229999999999,1.856137,0.331973,c>a>d>b,1.0,3.0,0.0,2.0
-1.347768,1.0525229999999999,1.856137,-0.43213999999999997,d>c>a>b,2.0,3.0,1.0,0.0
-1.347768,1.0525229999999999,1.220487,-0.17590799999999998,c>a>b>d,1.0,2.0,0.0,3.0
-1.352759,1.0525229999999999,1.856137,-0.064522,d>c>a>b,2.0,3.0,1.0,0.0
-1.352759,1.0525229999999999,1.856137,-0.661328,d>c>a>b,2.0,3.0,1.0,0.0
-1.352759,1.0525229999999999,1.856137,-0.670954,d>c>a>b,2.0,3.0,1.0,0.0
-1.35775,1.0525229999999999,1.856137,-0.21853699999999998,d>a>c>b,1.0,3.0,2.0,0.0
-1.35775,1.0525229999999999,1.5383120000000001,-0.12411099999999999,c>a>b>d,1.0,2.0,0.0,3.0
-1.35775,1.0525229999999999,1.3794,-0.339548,c>a>b>d,1.0,2.0,0.0,3.0
-1.35775,1.0525229999999999,1.856137,-0.45185,d>c>a>b,2.0,3.0,1.0,0.0
-1.362741,1.0525229999999999,1.299943,-1.000526,b>a>c>d,1.0,0.0,2.0,3.0
-1.362741,1.0525229999999999,1.856137,-1.0206950000000001,a>c>b>d,0.0,2.0,1.0,3.0
-1.362741,1.047841,-1.4810219999999998,-0.977607,d>a>c>b,1.0,3.0,2.0,0.0
-1.362741,1.043159,1.697224,-0.979441,d>c>a>b,2.0,3.0,1.0,0.0
-1.35775,1.038478,1.856137,-0.989525,d>a>c>b,1.0,3.0,2.0,0.0
-1.362741,1.0525229999999999,1.3794,-0.453225,c>a>b>d,1.0,2.0,0.0,3.0
-1.362741,1.047841,1.856137,0.223338,a>c>b>d,0.0,2.0,1.0,3.0
-1.352759,1.0525229999999999,1.856137,-0.769505,d>a>c>b,1.0,3.0,2.0,0.0
-1.352759,1.047841,1.856137,-0.9381870000000001,d>a>c>b,1.0,3.0,2.0,0.0
-1.352759,1.047841,1.617768,-0.279501,c>a>b>d,1.0,2.0,0.0,3.0
-1.35775,1.047841,1.697224,-0.36980100000000005,c>a>b>d,1.0,2.0,0.0,3.0
-1.35775,1.047841,1.856137,-0.797924,d>c>a>b,2.0,3.0,1.0,0.0
-1.352759,1.0525229999999999,1.856137,-0.333131,c>a>d>b,1.0,3.0,0.0,2.0
-1.352759,1.047841,1.3794,0.177042,c>a>b>d,1.0,2.0,0.0,3.0
-1.352759,1.047841,1.3794,-0.393636,c>a>d>b,1.0,3.0,0.0,2.0
-1.347768,1.0525229999999999,1.856137,0.076657,c>a>b>d,1.0,2.0,0.0,3.0
-1.347768,1.047841,0.108101,-0.53665,c>a>b>d,1.0,2.0,0.0,3.0
-1.347768,1.0525229999999999,0.6642939999999999,-0.007684000000000001,a>c>b>d,0.0,2.0,1.0,3.0
-1.342777,1.0525229999999999,1.856137,-0.681496,d>c>a>b,2.0,3.0,1.0,0.0
-1.342777,1.0525229999999999,1.856137,-0.125028,c>a>b>d,1.0,2.0,0.0,3.0
-1.342777,1.0525229999999999,1.856137,-0.014559,a>c>b>d,0.0,2.0,1.0,3.0
-1.337785,1.047841,0.9821190000000001,-0.894183,d>a>c>b,1.0,3.0,2.0,0.0
-1.337785,1.047841,1.061575,-0.403262,b>a>c>d,1.0,0.0,2.0,3.0
-1.337785,1.047841,1.856137,-0.6562859999999999,b>c>a>d,2.0,0.0,1.0,3.0
-1.337785,1.047841,1.856137,-0.929019,b>c>a>d,2.0,0.0,1.0,3.0
-1.342777,1.047841,1.856137,-0.709916,b>c>a>d,2.0,0.0,1.0,3.0
-1.342777,1.047841,1.856137,0.06290599999999999,c>a>b>d,1.0,2.0,0.0,3.0
-1.347768,1.047841,0.505382,0.266883,a>c>b>d,0.0,2.0,1.0,3.0
-1.347768,1.047841,1.617768,-0.589363,c>a>d>b,1.0,3.0,0.0,2.0
-1.347768,1.047841,1.856137,0.205461,c>a>b>d,1.0,2.0,0.0,3.0
-1.352759,1.043159,1.856137,-0.7782140000000001,d>c>a>b,2.0,3.0,1.0,0.0
-1.352759,1.047841,1.856137,-0.377135,d>c>a>b,2.0,3.0,1.0,0.0
-1.352759,1.047841,1.856137,-0.642993,c>a>b>d,1.0,2.0,0.0,3.0
-1.35775,1.047841,1.220487,-0.044354000000000005,c>a>b>d,1.0,2.0,0.0,3.0
-1.35775,1.047841,1.3794,-0.627408,c>a>b>d,1.0,2.0,0.0,3.0
-1.35775,1.043159,1.856137,-0.444974,a>c>b>d,0.0,2.0,1.0,3.0
-1.352759,1.043159,1.856137,-0.447725,c>a>d>b,1.0,3.0,0.0,2.0
-1.35775,1.047841,1.856137,-0.18828399999999998,c>a>b>d,1.0,2.0,0.0,3.0
-1.35775,1.043159,1.697224,-0.069106,c>a>b>d,1.0,2.0,0.0,3.0
-1.352759,1.043159,1.856137,-0.27720900000000004,c>a>b>d,1.0,2.0,0.0,3.0
-1.352759,1.043159,1.617768,0.13578800000000002,a>c>b>d,0.0,2.0,1.0,3.0
-1.352759,1.038478,1.856137,-0.17865799999999998,c>a>b>d,1.0,2.0,0.0,3.0
-1.347768,1.043159,1.617768,-0.267583,c>a>b>d,1.0,2.0,0.0,3.0
-1.352759,1.043159,1.856137,-0.291877,d>a>c>b,1.0,3.0,2.0,0.0
-1.352759,1.043159,1.856137,0.170166,a>c>b>d,0.0,2.0,1.0,3.0
-1.352759,1.043159,0.9821190000000001,-0.193326,c>a>b>d,1.0,2.0,0.0,3.0
-1.347768,1.043159,1.856137,-0.709457,a>c>d>b,0.0,3.0,1.0,2.0
-1.347768,1.043159,1.856137,-0.8258850000000001,d>b>a>c,2.0,1.0,3.0,0.0
-1.347768,1.043159,1.856137,-0.397303,c>a>b>d,1.0,2.0,0.0,3.0
-1.347768,1.043159,1.856137,-0.150697,c>a>b>d,1.0,2.0,0.0,3.0
-1.342777,1.043159,0.505382,1.157508,c>a>b>d,1.0,2.0,0.0,3.0
-1.342777,1.043159,1.856137,0.39476999999999995,c>a>b>d,1.0,2.0,0.0,3.0
-1.342777,1.043159,1.856137,0.52174,a>c>b>d,0.0,2.0,1.0,3.0
-1.342777,1.043159,1.856137,0.115619,a>c>b>d,0.0,2.0,1.0,3.0
-1.337785,1.043159,1.5383120000000001,-0.22128699999999998,b>a>c>d,1.0,0.0,2.0,3.0
-1.337785,1.043159,1.856137,-0.5714859999999999,d>c>b>a,3.0,2.0,1.0,0.0
-1.337785,1.043159,1.856137,-0.424806,d>a>c>b,1.0,3.0,2.0,0.0
-1.337785,1.043159,1.856137,-0.480728,c>a>b>d,1.0,2.0,0.0,3.0
-1.332794,1.043159,1.856137,-0.44359899999999997,d>a>c>b,1.0,3.0,2.0,0.0
-1.332794,1.038478,1.856137,0.499738,d>c>b>a,3.0,2.0,1.0,0.0
-1.337785,1.043159,1.856137,0.647335,d>a>c>b,1.0,3.0,2.0,0.0
-1.342777,1.038478,1.856137,0.450234,c>a>b>d,1.0,2.0,0.0,3.0
-1.347768,1.038478,1.856137,0.66017,a>c>b>d,0.0,2.0,1.0,3.0
-1.347768,1.038478,1.458856,-0.25612399999999996,a>c>b>d,0.0,2.0,1.0,3.0
-1.347768,1.038478,1.697224,-0.621908,a>c>b>d,0.0,2.0,1.0,3.0
-1.347768,1.038478,1.856137,-0.303336,a>c>b>d,0.0,2.0,1.0,3.0
-1.347768,1.038478,1.856137,-1.0546149999999999,d>a>c>b,1.0,3.0,2.0,0.0
-1.347768,1.038478,1.458856,-0.577903,c>b>a>d,2.0,1.0,0.0,3.0
-1.352759,1.038478,1.856137,-0.9285610000000001,d>a>c>b,1.0,3.0,2.0,0.0
-1.352759,1.038478,1.220487,-0.7383350000000001,c>a>b>d,1.0,2.0,0.0,3.0
-1.352759,1.038478,1.5383120000000001,-0.26254099999999997,c>a>b>d,1.0,2.0,0.0,3.0
-1.35775,1.033796,0.505382,-0.350091,c>a>b>d,1.0,2.0,0.0,3.0
-1.352759,1.0291139999999999,1.856137,0.216462,c>a>b>d,1.0,2.0,0.0,3.0
-1.362741,1.033796,-1.163197,2.163185,a>c>b>d,0.0,2.0,1.0,3.0
-1.327803,1.0291139999999999,1.856137,0.162374,d>c>a>b,2.0,3.0,1.0,0.0
-1.322812,1.024432,0.823207,-0.065898,d>c>a>b,2.0,3.0,1.0,0.0
-1.322812,1.024432,1.061575,0.162832,d>b>c>a,3.0,1.0,2.0,0.0
-1.327803,1.024432,1.856137,0.277884,d>b>c>a,3.0,1.0,2.0,0.0
-1.327803,1.024432,1.856137,0.190335,d>c>b>a,3.0,2.0,1.0,0.0
-1.327803,1.024432,1.856137,0.393395,d>b>c>a,3.0,1.0,2.0,0.0
-1.332794,1.0291139999999999,1.856137,-0.402804,d>a>c>b,1.0,3.0,2.0,0.0
-1.332794,1.0291139999999999,1.856137,-0.085608,d>b>c>a,3.0,1.0,2.0,0.0
-1.327803,1.024432,1.856137,-0.46972700000000006,d>b>a>c,2.0,1.0,3.0,0.0
-1.332794,1.024432,1.856137,0.47177700000000006,d>c>b>a,3.0,2.0,1.0,0.0
-1.337785,1.024432,1.856137,-0.074148,d>c>b>a,3.0,2.0,1.0,0.0
-1.327803,0.9963420000000001,1.856137,0.183917,d>c>a>b,2.0,3.0,1.0,0.0
-1.327803,0.9963420000000001,1.856137,-0.16811500000000001,d>c>a>b,2.0,3.0,1.0,0.0
-1.327803,0.9963420000000001,1.856137,-0.6049479999999999,d>a>c>b,1.0,3.0,2.0,0.0
-1.332794,1.001024,1.856137,-0.679663,d>a>c>b,1.0,3.0,2.0,0.0
-1.327803,1.001024,1.856137,-0.8543040000000001,d>a>c>b,1.0,3.0,2.0,0.0
-1.332794,1.001024,1.856137,-0.423889,d>c>a>b,2.0,3.0,1.0,0.0
-1.337785,1.001024,1.856137,0.0065260000000000006,c>a>b>d,1.0,2.0,0.0,3.0
-1.337785,1.001024,1.856137,-0.732376,d>c>a>b,2.0,3.0,1.0,0.0
-1.337785,1.001024,1.856137,-0.5082300000000001,d>a>b>c,1.0,2.0,3.0,0.0
-1.337785,1.001024,1.856137,-0.814425,d>b>c>a,3.0,1.0,2.0,0.0
-1.342777,1.0057049999999998,1.856137,-0.7635460000000001,d>a>c>b,1.0,3.0,2.0,0.0
-1.342777,1.0057049999999998,1.856137,-0.729168,d>a>c>b,1.0,3.0,2.0,0.0
-1.347768,1.0057049999999998,1.856137,-0.5627770000000001,a>c>b>d,0.0,2.0,1.0,3.0
-1.347768,1.0057049999999998,1.856137,-0.648035,d>c>a>b,2.0,3.0,1.0,0.0
-1.347768,1.0057049999999998,1.299943,-0.672329,d>c>b>a,3.0,2.0,1.0,0.0
-1.347768,1.0057049999999998,-1.242653,-0.28225100000000003,d>a>c>b,1.0,3.0,2.0,0.0
-1.352759,1.0103870000000001,0.108101,0.6917979999999999,b>c>a>d,2.0,0.0,1.0,3.0
-1.362741,1.001024,1.061575,-0.27399999999999997,b>c>a>d,2.0,0.0,1.0,3.0
-1.352759,1.0057049999999998,0.028645,1.154299,b>a>c>d,1.0,0.0,2.0,3.0
-1.35775,1.0057049999999998,1.061575,-0.6393260000000001,c>b>a>d,2.0,1.0,0.0,3.0
-1.352759,1.001024,1.856137,-0.535275,c>a>d>b,1.0,3.0,0.0,2.0
-1.352759,1.001024,-0.130267,0.623958,a>c>b>d,0.0,2.0,1.0,3.0
-1.35775,0.9963420000000001,-0.8453729999999999,0.10874400000000001,d>a>c>b,1.0,3.0,2.0,0.0
-1.352759,1.0057049999999998,1.697224,-0.526565,c>a>b>d,1.0,2.0,0.0,3.0
-1.342777,1.001024,1.856137,-0.442683,a>d>c>b,0.0,3.0,2.0,1.0
-1.347768,1.001024,1.856137,-0.17590799999999998,d>c>b>a,3.0,2.0,1.0,0.0
-1.347768,1.001024,1.856137,-0.41472200000000004,d>c>a>b,2.0,3.0,1.0,0.0
-1.347768,1.001024,1.856137,-0.42434799999999995,c>a>b>d,1.0,2.0,0.0,3.0
-1.347768,1.001024,1.856137,-0.113569,a>c>b>d,0.0,2.0,1.0,3.0
-1.337785,1.001024,1.856137,-0.219912,c>a>d>b,1.0,3.0,0.0,2.0
-1.342777,1.001024,1.856137,-0.49081199999999997,d>a>c>b,1.0,3.0,2.0,0.0
-1.342777,1.001024,1.856137,-0.427098,d>a>c>b,1.0,3.0,2.0,0.0
-1.342777,1.001024,1.856137,-0.653536,d>c>a>b,2.0,3.0,1.0,0.0
-1.342777,1.001024,1.856137,-0.24695599999999998,a>c>b>d,0.0,2.0,1.0,3.0
-1.342777,1.001024,1.856137,-0.361092,c>a>b>d,1.0,2.0,0.0,3.0
-1.332794,1.001024,1.141031,-0.770421,a>c>b>d,0.0,2.0,1.0,3.0
-1.337785,1.001024,1.141031,0.776139,c>a>b>d,1.0,2.0,0.0,3.0
-1.327803,0.9963420000000001,1.856137,0.172,d>c>a>b,2.0,3.0,1.0,0.0
-1.327803,0.9963420000000001,1.856137,-0.727334,d>a>c>b,1.0,3.0,2.0,0.0
-1.332794,0.9963420000000001,1.856137,-0.060397,a>c>d>b,0.0,3.0,1.0,2.0
-1.332794,0.9963420000000001,1.856137,-0.362008,c>a>b>d,1.0,2.0,0.0,3.0
-1.327803,0.9963420000000001,1.856137,-0.42663900000000005,d>c>b>a,3.0,2.0,1.0,0.0
-1.327803,0.99166,1.697224,-0.501355,d>a>c>b,1.0,3.0,2.0,0.0
-1.332794,0.99166,1.299943,-0.7997569999999999,d>a>b>c,1.0,2.0,3.0,0.0
-1.332794,0.99166,-0.130267,0.6487109999999999,c>d>a>b,2.0,3.0,0.0,1.0
-1.332794,0.9963420000000001,1.856137,0.004692,a>c>b>d,0.0,2.0,1.0,3.0
