A1,A2,A3,A4,A5,A6,A7,A8,A9,ranking,a,b,c,d,e,f,g,h,i
-0.000736,-0.047218,-0.450704,0.651701,0.791326,0.436209,-0.797669,-1.4261629999999998,-0.280196,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
-0.227686,-0.086526,-0.869441,-0.297672,0.581176,0.436209,-0.608428,-1.267267,1.405051,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
-0.267312,-0.125835,-1.191547,-0.988124,0.371026,0.192466,0.243155,-0.552238,1.299723,g>e>f>h>c>b>a>i>d,6.0,5.0,4.0,8.0,1.0,2.0,0.0,3.0,7.0
0.705332,0.031399,-0.28965100000000005,-0.38397800000000004,-1.100025,-0.051276999999999996,0.527016,0.639478,-0.06954,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
0.636887,0.385175,0.096876,0.30647399999999997,-1.2051,-0.051276999999999996,-0.324567,0.321687,-0.280196,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
-0.299734,0.542409,0.547825,0.824314,-0.889875,-0.051276999999999996,-0.986909,0.40113499999999996,-0.06954,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
0.28025100000000003,0.345867,0.386772,-0.38397800000000004,0.26595100000000005,0.192466,0.337775,-0.631686,-0.174868,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
-0.15924100000000002,0.42448400000000003,-0.643967,0.30647399999999997,0.055800999999999996,0.192466,-0.513808,-0.47279,-0.06954,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
-0.566311,0.188633,-0.643967,0.30647399999999997,-0.7848,-0.051276999999999996,-0.419188,0.24223899999999998,0.035788,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
0.62608,0.070707,0.386772,-1.247044,-0.99495,-0.051276999999999996,1.378598,0.877821,-0.174868,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
0.6873199999999999,0.42448400000000003,0.966562,0.392781,-0.469574,0.192466,-0.419188,0.56003,-0.385523,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.955369,0.345867,0.48340299999999997,1.16954,0.581176,0.436209,-1.460011,-0.631686,0.035788,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
-0.32855300000000004,-0.794079,-0.160808,-0.38397800000000004,-0.7848,-0.051276999999999996,0.432395,0.957269,-0.06954,a>d>i>c>b>e>g>f>h,0.0,4.0,3.0,1.0,5.0,7.0,6.0,8.0,2.0
0.40273200000000003,-0.8333870000000001,0.9987729999999999,-1.074431,-0.469574,0.192466,1.000117,1.275059,-0.06954,b>c>d>i>a>g>f>h>e,4.0,0.0,1.0,2.0,8.0,6.0,5.0,7.0,3.0
0.132553,-0.5189199999999999,1.514142,0.392781,1.526851,0.436209,-0.608428,-0.393342,-0.49085100000000004,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
-0.018747999999999997,-0.5189199999999999,1.41751,-0.297672,1.842077,0.679952,-0.703048,-0.393342,0.5624279999999999,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
0.453165,-0.204452,-1.4170209999999999,-0.38397800000000004,1.3167010000000001,0.436209,0.243155,-0.075552,0.035788,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
0.975511,0.503101,-0.160808,-0.297672,-0.679725,0.192466,0.337775,0.877821,-0.06954,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.9971260000000001,0.699643,0.12908699999999998,0.738007,-0.679725,-0.051276999999999996,-0.513808,0.639478,-1.7547869999999999,g>b>c>a>d>i>e>f>h,3.0,1.0,2.0,4.0,6.0,7.0,0.0,8.0,5.0
0.48918900000000004,0.935494,0.86993,0.565394,-0.36449899999999996,0.192466,-0.986909,1.036716,0.4571,d>i>b>c>a>g>f>h>e,4.0,2.0,3.0,0.0,8.0,6.0,5.0,7.0,1.0
-0.19886700000000002,0.9748020000000001,1.192036,0.392781,0.686251,0.436209,-0.608428,0.16279100000000002,0.035788,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.292529,0.935494,1.192036,0.392781,0.791326,0.436209,-0.703048,0.083344,-0.174868,d>i>c>b>a>e>f>h>g,4.0,3.0,2.0,0.0,5.0,6.0,8.0,7.0,1.0
-0.620346,0.660334,0.83772,-0.038751999999999995,1.737002,0.679952,-0.22994699999999998,-0.393342,-0.06954,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
-1.005802,0.188633,-0.064177,0.13386099999999998,2.157302,0.679952,-0.513808,-0.870029,-0.06954,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
1.814868,0.621026,0.032455,-0.729205,-0.679725,-0.051276999999999996,0.716256,0.639478,-0.06954,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
1.541086,1.210653,0.48340299999999997,0.479088,-0.57465,0.192466,-1.17615,0.639478,1.405051,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
1.465436,1.249961,0.515614,0.651701,-0.57465,0.192466,-0.986909,0.639478,0.8784120000000001,d>i>c>b>a>g>f>h>e,4.0,3.0,2.0,0.0,8.0,6.0,5.0,7.0,1.0
0.780983,1.6823540000000001,0.19350799999999999,0.565394,-0.259424,0.192466,-0.8922889999999999,-0.631686,0.14111600000000002,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
-0.940959,1.6823540000000001,-0.837231,1.255847,-0.57465,0.192466,-1.649252,-0.711133,0.035788,e>g>f>h>a>i>d>c>b,4.0,8.0,7.0,6.0,0.0,2.0,1.0,3.0,5.0
-1.495727,1.014111,-0.611757,-0.038751999999999995,-1.310175,-0.051276999999999996,-0.22994699999999998,0.56003,0.246444,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
-1.239957,0.385175,-0.128598,-0.38397800000000004,-1.6254,-0.051276999999999996,0.432395,0.639478,0.14111600000000002,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
1.537484,0.385175,0.966562,-1.333351,-0.7848,-0.051276999999999996,1.473219,0.321687,-0.06954,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
0.359503,1.7216630000000002,1.030983,0.738007,1.3167010000000001,0.436209,-1.17615,-0.393342,-0.06954,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
-0.5987319999999999,1.643046,0.354561,0.9106200000000001,1.737002,0.679952,-1.365391,-0.949476,0.14111600000000002,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
-1.1607049999999999,0.42448400000000003,-0.9338629999999999,-0.125058,0.896401,0.436209,-0.135327,-0.234447,0.035788,e>a>i>d>c>b>g>f>h,1.0,5.0,4.0,3.0,0.0,7.0,6.0,8.0,2.0
0.683718,-0.086526,0.225719,-0.556591,-0.259424,0.192466,0.432395,0.24223899999999998,-0.06954,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
0.11093800000000001,0.149324,0.257929,0.565394,0.055800999999999996,0.192466,-0.8922889999999999,0.003896,-0.06954,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.33215500000000003,0.031399,0.225719,0.13386099999999998,0.26595100000000005,0.192466,-0.324567,0.003896,-0.174868,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
0.737754,0.542409,0.86993,-0.211365,-0.469574,0.192466,0.148534,0.40113499999999996,-0.06954,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.10520499999999999,0.8175680000000001,0.676667,0.392781,0.686251,0.436209,-0.703048,-0.234447,-0.06954,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
0.200998,0.699643,-0.482914,-0.556591,0.791326,0.436209,0.432395,-0.313895,-0.174868,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
0.085722,0.8175680000000001,-0.5473359999999999,0.047555,0.055800999999999996,0.192466,-0.22994699999999998,0.16279100000000002,-0.06954,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.9481639999999999,0.503101,-0.386283,0.565394,-0.679725,0.192466,-0.797669,0.24223899999999998,-0.06954,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
-1.178717,0.149324,-0.25744,0.22016799999999997,-0.7848,-0.051276999999999996,-0.135327,0.321687,-0.701507,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.33936,-0.676153,0.676667,-0.297672,-0.049274,0.192466,0.337775,-0.234447,-0.174868,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
0.9034639999999999,-0.47961099999999995,-0.321861,-0.815511,0.26595100000000005,0.192466,0.716256,-0.47279,-0.06954,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
-0.49786499999999995,0.070707,0.161297,0.30647399999999997,-1.520325,-0.051276999999999996,-0.419188,0.40113499999999996,-0.06954,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.177253,-0.440303,-0.643967,-0.125058,1.211626,0.436209,-0.22994699999999998,-0.711133,0.035788,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
0.312672,-0.47961099999999995,-1.32039,-1.074431,0.476101,0.436209,0.9054969999999999,-0.631686,0.14111600000000002,g>e>a>c>b>f>h>i>d,2.0,4.0,3.0,8.0,1.0,5.0,0.0,6.0,7.0
1.3789790000000002,0.031399,-0.515125,-0.815511,-0.679725,0.192466,0.8108770000000001,0.798373,0.035788,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
1.555496,0.188633,-0.354072,-0.125058,-0.7848,-0.051276999999999996,0.8108770000000001,0.718925,-0.596179,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.753635,0.935494,0.966562,0.738007,0.896401,0.436209,-1.17615,-0.154999,-0.06954,d>i>c>b>a>g>f>h>e,4.0,3.0,2.0,0.0,8.0,6.0,5.0,7.0,1.0
-1.07785,-0.125835,0.096876,-0.211365,1.737002,0.679952,-0.040706,-0.47279,0.035788,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
0.0533,-0.558228,-0.9982840000000001,-1.074431,1.106551,0.436209,1.000117,-0.552238,0.035788,g>a>c>b>i>d>e>f>h,1.0,3.0,2.0,5.0,6.0,7.0,0.0,8.0,4.0
0.12534800000000001,-0.558228,-0.9982840000000001,-1.247044,1.106551,0.436209,1.000117,-0.075552,0.246444,e>b>c>a>d>i>g>f>h,3.0,1.0,2.0,4.0,0.0,7.0,6.0,8.0,5.0
1.7103990000000002,0.22794099999999998,0.451193,-0.901818,0.581176,0.436209,0.9054969999999999,0.798373,-0.06954,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
2.221938,0.9748020000000001,0.5800350000000001,-0.815511,0.896401,0.436209,0.621636,0.003896,0.035788,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
2.002192,1.7609709999999998,0.225719,0.30647399999999997,1.211626,0.436209,-0.703048,-0.631686,0.667756,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
-0.30693899999999996,2.3505979999999997,-0.676178,1.42846,0.896401,0.436209,-2.027733,-0.552238,0.14111600000000002,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
-1.3011979999999999,1.878897,-1.030494,0.392781,0.160876,0.192466,-0.703048,-0.234447,0.246444,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
-0.951766,1.171344,-0.80502,-0.642898,-0.889875,-0.051276999999999996,0.716256,0.40113499999999996,-0.174868,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.6743819999999999,0.8175680000000001,-0.128598,-0.211365,-1.310175,-0.051276999999999996,0.243155,0.877821,-0.174868,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.514406,0.699643,1.3208790000000001,-0.815511,-0.469574,0.192466,0.8108770000000001,0.718925,-0.06954,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.9625729999999999,0.660334,-0.25744,0.479088,1.421776,0.436209,-0.8922889999999999,-0.870029,0.035788,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
-0.18805999999999998,-0.322377,-1.384811,-0.642898,-0.889875,-0.051276999999999996,0.621636,0.24223899999999998,-0.06954,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
0.481984,-0.204452,1.127615,-0.211365,-1.730475,-0.29502,0.337775,1.036716,-0.06954,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.543225,-0.165143,1.353089,0.392781,-1.520325,-0.051276999999999996,0.243155,0.877821,-0.701507,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.40060100000000004,-0.086526,1.868459,1.42846,-0.57465,0.192466,-2.406214,0.639478,1.299723,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.728418,-0.125835,1.965091,1.601073,-0.36449899999999996,0.192466,-2.122353,0.56003,0.351772,d>i>b>c>a>f>h>e>g,4.0,2.0,3.0,0.0,7.0,5.0,8.0,6.0,1.0
-1.488522,-0.322377,1.868459,2.464139,0.371026,0.192466,-2.5008340000000002,-0.552238,-2.3867540000000003,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
-2.371107,-1.226472,1.095405,-0.038751999999999995,1.421776,0.436209,-0.324567,-1.028924,-0.280196,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
-2.219807,-1.737482,0.515614,-2.886869,1.737002,0.679952,1.94632,-1.3467149999999999,4.564889,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
-1.131886,-2.169875,-0.064177,-2.1101099999999997,1.842077,0.679952,2.040941,-0.7905810000000001,0.667756,i>d>c>b>a>g>f>h>e,4.0,3.0,2.0,1.0,8.0,6.0,5.0,7.0,0.0
2.1643,-1.9340240000000002,-0.611757,-2.541643,1.3167010000000001,0.436209,2.797903,0.24223899999999998,0.035788,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
3.194583,-1.226472,-0.482914,-1.419657,1.001476,0.436209,0.8108770000000001,0.40113499999999996,0.246444,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
3.547617,-0.47961099999999995,-0.386283,0.30647399999999997,0.896401,0.436209,-0.324567,0.16279100000000002,-2.3867540000000003,d>i>c>b>a>f>h>e>g,4.0,3.0,2.0,0.0,7.0,5.0,8.0,6.0,1.0
3.439545,-0.007909999999999999,-0.5473359999999999,1.601073,0.791326,0.436209,-0.513808,-0.711133,-2.2814259999999997,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
1.6707720000000001,0.935494,-1.094916,2.377832,0.26595100000000005,0.192466,-3.636278,-0.631686,1.194396,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
-0.728418,1.092727,-0.901652,2.464139,-0.57465,0.192466,-3.068556,0.56003,-0.06954,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
-1.791123,0.856877,-0.80502,-0.642898,-0.7848,-0.051276999999999996,-2.027733,0.003896,4.354233,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
-1.495727,-0.322377,0.86993,-0.38397800000000004,-0.99495,-0.051276999999999996,0.432395,1.4339549999999999,-0.06954,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.8689110000000001,-0.676153,1.771827,-1.5059639999999999,-0.259424,0.192466,1.94632,1.4339549999999999,-0.280196,b>c>d>i>a>f>h>g>e,4.0,0.0,1.0,2.0,8.0,5.0,7.0,6.0,3.0
1.097993,-0.47961099999999995,0.096876,-0.901818,2.157302,0.679952,0.716256,-1.5056100000000001,-0.06954,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
1.180848,1.053419,-0.25744,-0.297672,0.791326,0.436209,0.148534,0.56003,-0.06954,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.723344,1.328578,0.000245,1.255847,0.686251,0.436209,-2.311594,0.24223899999999998,0.246444,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-1.618208,1.132036,-0.064177,1.9462990000000002,0.686251,0.436209,-2.595455,-0.075552,-0.174868,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
-2.594455,0.542409,0.064666,0.738007,0.686251,0.436209,-0.797669,0.321687,0.14111600000000002,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-2.796189,-0.204452,0.29014,-1.247044,0.686251,0.436209,1.283978,0.56003,1.8263630000000002,d>i>b>c>a>g>f>h>e,4.0,2.0,3.0,0.0,8.0,6.0,5.0,7.0,1.0
-1.9280130000000002,-1.187163,0.257929,-1.1607370000000001,0.896401,0.436209,1.094737,-0.154999,0.035788,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
2.041818,-1.305089,0.451193,-2.541643,1.3167010000000001,0.436209,2.7032830000000003,0.16279100000000002,-0.06954,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
2.697453,-0.440303,0.257929,-0.642898,1.526851,0.436209,-0.324567,-0.393342,2.142347,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
0.29466,0.542409,-0.869441,2.032606,1.211626,0.436209,-2.8793159999999998,-0.870029,0.14111600000000002,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
0.12534800000000001,0.385175,-0.9982840000000001,-0.729205,-0.259424,0.192466,0.716256,0.718925,0.14111600000000002,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.42074399999999995,0.660334,0.257929,-0.125058,-0.889875,-0.051276999999999996,0.148534,0.718925,0.035788,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-1.643425,0.22794099999999998,0.19350799999999999,0.996927,0.055800999999999996,0.192466,-1.460011,-0.631686,0.14111600000000002,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
-1.80193,-0.47961099999999995,-0.096387,-0.297672,0.055800999999999996,0.192466,0.337775,-0.234447,-0.912163,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
1.285317,-0.951313,-0.25744,-1.5059639999999999,-0.469574,0.192466,1.567839,0.003896,-0.06954,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
1.8689040000000001,-0.440303,-0.28965100000000005,-0.729205,-0.57465,0.192466,0.432395,-0.075552,0.98374,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
0.86744,0.188633,-0.418493,1.601073,-0.889875,-0.051276999999999996,-1.8384919999999998,-0.154999,-0.280196,g>e>c>b>a>i>d>f>h,4.0,3.0,2.0,6.0,1.0,7.0,0.0,8.0,5.0
-0.487058,0.26725,-0.096387,1.773686,-0.99495,-0.051276999999999996,-2.5008340000000002,0.639478,0.5624279999999999,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.42794799999999994,-0.165143,1.2242469999999999,-1.247044,-0.259424,0.192466,1.283978,0.718925,0.035788,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.591527,-0.007909999999999999,0.257929,0.479088,1.526851,0.679952,-0.986909,-0.949476,-0.06954,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
-0.732021,-0.24376,-0.354072,-0.211365,1.526851,0.436209,0.527016,-0.7905810000000001,-1.017491,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
0.28025100000000003,-0.400994,-1.384811,-1.333351,0.791326,0.436209,1.378598,-0.949476,0.246444,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
0.809802,-0.283069,-1.384811,-1.333351,0.160876,0.192466,1.094737,0.798373,0.351772,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.18298599999999998,0.149324,-0.354072,0.738007,-0.889875,-0.051276999999999996,-1.17615,0.877821,0.246444,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.649166,0.070707,0.451193,1.083234,-0.889875,-0.051276999999999996,-1.5546309999999999,1.354507,0.5624279999999999,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.8977299999999999,-0.125835,1.063194,-3.491015,-0.57465,0.192466,2.135561,1.354507,7.514071,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.27451,0.031399,0.9343520000000001,-1.5059639999999999,0.791326,0.436209,1.567839,-0.393342,-0.06954,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.065579,0.856877,-1.545864,0.738007,0.26595100000000005,0.192466,-1.0815299999999999,-0.949476,0.035788,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
0.582851,0.8175680000000001,-1.191547,-1.247044,-1.520325,-0.051276999999999996,1.473219,1.354507,0.246444,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.9935229999999999,1.014111,-0.611757,0.9106200000000001,-1.83555,-0.29502,-0.135327,1.1956120000000001,-2.492082,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.35737199999999997,1.210653,1.063194,1.255847,-1.730475,-0.051276999999999996,-1.5546309999999999,1.513403,-0.174868,a>b>c>d>i>g>f>h>e,0.0,1.0,2.0,3.0,8.0,6.0,5.0,7.0,4.0
-1.7659060000000002,0.621026,1.3208790000000001,0.996927,-0.57465,0.192466,-1.365391,-0.154999,-0.174868,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
-1.7478939999999998,-0.47961099999999995,0.86993,-0.47028500000000006,0.581176,0.436209,0.432395,-0.47279,-0.174868,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
1.8689040000000001,-0.676153,-0.450704,-1.8511900000000001,1.001476,0.436209,1.94632,-0.552238,-0.06954,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
1.296124,0.7782600000000001,-0.837231,0.479088,-0.259424,0.192466,-0.608428,0.639478,-0.385523,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.14336,1.132036,-0.193019,0.9106200000000001,-0.7848,-0.051276999999999996,-1.2707700000000002,0.639478,0.035788,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-1.2867879999999998,0.542409,0.515614,0.565394,0.055800999999999996,0.192466,-0.8922889999999999,-0.313895,-0.174868,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
0.07851699999999999,-1.1478549999999998,-0.515125,-0.47028500000000006,-0.57465,0.192466,0.432395,0.003896,0.035788,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
0.633285,-1.069238,-0.482914,-1.247044,-0.7848,-0.051276999999999996,1.8517,0.16279100000000002,-0.701507,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
1.847289,-0.086526,0.644456,-0.642898,-0.7848,-0.051276999999999996,0.621636,0.639478,-0.06954,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
1.0511620000000002,0.542409,1.095405,1.255847,-0.259424,0.192466,-1.649252,0.56003,0.667756,d>i>b>c>a>g>f>h>e,4.0,2.0,3.0,0.0,8.0,6.0,5.0,7.0,1.0
-0.807671,0.581717,0.064666,1.859993,0.371026,0.192466,-2.406214,-1.3467149999999999,-0.280196,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
-1.452498,-0.007909999999999999,-0.9338629999999999,-0.211365,-0.049274,0.192466,-0.135327,-0.949476,-0.385523,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
