A1,A2,A3,A4,A5,A6,ranking,a,b,c,d,e
-0.32911799999999997,-0.438456,-0.163024,0.0981,-0.368012,-0.679395,e>d>c>a>b,3.0,4.0,2.0,1.0,0.0
-0.197918,-0.271185,-0.26157800000000003,0.5403560000000001,0.280048,-0.276086,c>b>d>a>e,3.0,1.0,0.0,2.0,4.0
0.32688,0.23062600000000003,1.4873020000000001,0.9976879999999999,0.9654959999999999,1.010467,e>c>b>a>d,3.0,2.0,1.0,4.0,0.0
-0.179175,-0.405002,0.945559,1.399738,1.650944,2.385748,e>b>c>a>d,3.0,1.0,2.0,4.0,0.0
-0.25414699999999996,-0.338094,-0.505821,-0.635641,-0.436557,-0.598733,d>c>a>e>b,2.0,4.0,1.0,0.0,3.0
0.6080220000000001,1.568789,-0.574993,-0.22856500000000002,-0.368012,-0.276086,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
-0.122947,-0.070461,-0.7433310000000001,-0.630616,-0.648423,-0.518071,e>a>d>c>b,1.0,4.0,3.0,2.0,0.0
-0.366604,-0.438456,0.545221,-0.515026,-0.486408,-0.679395,d>e>a>c>b,2.0,4.0,3.0,0.0,1.0
-0.34786100000000003,-0.438456,-0.967986,-0.595436,-0.455251,-0.518071,d>a>e>c>b,1.0,4.0,3.0,0.0,2.0
0.045738,-0.170823,2.646692,-0.042617,-0.21846,0.772515,a>b>d>e>c,0.0,1.0,4.0,2.0,3.0
-0.366604,-0.438456,-0.535816,-0.836666,-0.592341,-0.679395,d>e>a>c>b,2.0,4.0,3.0,0.0,1.0
-0.291632,-0.438456,0.403204,0.289074,0.29251,0.37324,b>d>a>c>e,2.0,0.0,3.0,1.0,4.0
-0.179175,-0.13736900000000002,-0.592133,-0.650718,-0.473945,-0.356748,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
0.36436599999999997,1.434972,-0.767204,-0.851743,-0.685811,-0.679395,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
-0.122947,-0.13736900000000002,-0.220565,0.062921,0.14918900000000002,0.768482,a>b>d>c>e,0.0,1.0,3.0,2.0,4.0
-0.366604,-0.438456,-1.2612,-0.826615,-0.829132,-0.679395,e>b>d>a>c,3.0,1.0,4.0,2.0,0.0
0.158195,0.765891,0.340154,-0.087848,-0.305699,0.772515,a>b>d>c>e,0.0,1.0,3.0,2.0,4.0
-0.235404,-0.438456,1.8564209999999999,0.771534,0.560458,-0.195425,c>b>d>e>a,4.0,1.0,0.0,2.0,3.0
-0.34786100000000003,-0.438456,0.404429,-0.112976,-0.100064,-0.518071,d>b>c>e>a,4.0,1.0,2.0,0.0,3.0
0.195681,0.364442,-0.39869699999999997,-0.525077,-0.473945,1.018533,a>d>b>c>e,0.0,2.0,3.0,1.0,4.0
0.139452,0.799345,-0.8718799999999999,-0.595436,-0.49263900000000005,-0.598733,d>c>a>e>b,2.0,4.0,1.0,0.0,3.0
0.008253,-0.003553,1.1940870000000001,0.967534,0.921876,0.453901,c>e>b>a>d,3.0,2.0,0.0,4.0,1.0
-0.34786100000000003,-0.438456,0.435036,-0.374309,-0.237154,-0.679395,c>d>a>e>b,2.0,4.0,0.0,1.0,3.0
-0.010490000000000001,0.029901,0.664588,1.841993,2.629265,0.046560000000000004,c>b>a>d>e,2.0,1.0,0.0,3.0,4.0
1.245278,2.170962,2.793605,1.37461,1.2832940000000002,2.547071,a>b>c>d>e,0.0,1.0,2.0,3.0,4.0
-0.27289,-0.371548,0.155901,-0.06272,0.118033,0.44986800000000005,d>b>a>c>e,2.0,1.0,3.0,0.0,4.0
-0.34786100000000003,-0.405002,-0.375436,-0.339129,-0.019057,-0.679395,d>c>a>e>b,2.0,4.0,1.0,0.0,3.0
0.120709,0.330988,0.023066,1.057995,0.19280899999999998,-0.518071,d>c>b>a>e,3.0,2.0,1.0,0.0,4.0
4.019213,2.505503,0.5831729999999999,1.369584,0.853332,1.8170830000000002,b>a>c>d>e,1.0,0.0,2.0,3.0,4.0
-0.10420399999999999,-0.10391500000000001,-0.019171,0.510202,0.48568199999999995,0.534563,c>b>e>d>a,4.0,1.0,0.0,3.0,2.0
-0.291632,-0.371548,-0.299531,0.148357,-0.49263900000000005,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.14169,-0.170823,-0.9373790000000001,-0.700974,-0.704505,0.772515,e>a>d>b>c,1.0,3.0,4.0,2.0,0.0
-0.32911799999999997,-0.438456,0.173653,-0.21851399999999999,0.610309,-0.43741,c>d>b>a>e,3.0,2.0,0.0,1.0,4.0
-0.291632,-0.438456,-0.102422,-0.092873,-0.46148199999999995,0.369207,b>a>d>c>e,1.0,0.0,3.0,2.0,4.0
0.570537,1.635697,0.156513,0.143331,0.19280899999999998,-0.356748,e>a>c>b>d,1.0,3.0,2.0,4.0,0.0
0.45808000000000004,1.434972,0.831701,0.324254,0.504376,-0.11476300000000002,b>e>d>a>c,3.0,0.0,4.0,2.0,1.0
-0.32911799999999997,-0.438456,-0.574381,-0.374309,-0.467714,-0.679395,d>c>e>a>b,3.0,4.0,1.0,0.0,2.0
-0.10420399999999999,-0.271185,2.1043369999999997,1.872147,0.772324,0.607159,c>b>a>d>e,2.0,1.0,0.0,3.0,4.0
-0.34786100000000003,-0.405002,-0.824133,-0.801487,-0.685811,-0.679395,e>d>c>b>a,4.0,3.0,2.0,1.0,0.0
-0.14169,-0.271185,2.2212560000000003,0.731329,0.304973,-0.195425,b>d>c>a>e,3.0,0.0,2.0,1.0,4.0
-0.197918,-0.237731,-0.470317,-0.32907800000000004,-0.31193000000000004,-0.679395,d>b>c>a>e,3.0,1.0,2.0,0.0,4.0
0.158195,0.8997069999999999,0.398307,0.253895,0.086876,-0.679395,b>c>d>a>e,3.0,0.0,1.0,2.0,4.0
-0.366604,-0.438456,-0.795975,-0.836666,-0.6795800000000001,-0.518071,d>e>a>c>b,2.0,4.0,3.0,0.0,1.0
-0.291632,-0.438456,-0.096913,-0.515026,-0.455251,0.288545,a>d>b>c>e,0.0,2.0,3.0,1.0,4.0
-0.197918,-0.405002,0.643163,-0.308975,-0.03152,-0.356748,e>d>a>b>c,2.0,3.0,4.0,1.0,0.0
-0.34786100000000003,-0.438456,-0.718845,-0.8969739999999999,-0.748124,-0.679395,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
-0.366604,-0.438456,-0.9435,-0.650718,-0.548721,-0.679395,e>d>c>a>b,3.0,4.0,2.0,1.0,0.0
0.083224,0.5986199999999999,-1.11245,-0.7512310000000001,-0.106296,-0.679395,d>e>c>a>b,3.0,4.0,2.0,0.0,1.0
-0.27289,-0.438456,1.8270389999999999,0.43984300000000004,0.398443,-0.43741,b>d>c>a>e,3.0,0.0,2.0,1.0,4.0
-0.179175,-0.13736900000000002,-0.464196,-0.369283,-0.343087,-0.518071,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
0.139452,0.832799,-0.620903,-0.7210770000000001,-0.648423,-0.679395,d>e>a>c>b,2.0,4.0,3.0,0.0,1.0
-0.10420399999999999,-0.371548,0.874551,0.143331,0.47321899999999995,0.44986800000000005,e>c>d>b>a,4.0,3.0,1.0,2.0,0.0
-0.366604,-0.438456,-1.035321,-0.856769,-0.785512,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.366604,-0.438456,-0.9404389999999999,-0.032566000000000005,-0.586109,-0.679395,b>c>e>d>a,4.0,0.0,1.0,3.0,2.0
-0.179175,-0.237731,0.239763,-0.28384699999999996,-0.343087,-0.518071,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
-0.21666100000000002,-0.371548,-0.72864,-0.650718,-0.368012,-0.276086,c>e>d>a>b,3.0,4.0,0.0,2.0,1.0
-0.310375,-0.405002,-1.0616430000000001,-0.454719,-0.741893,0.369207,e>a>d>c>b,1.0,4.0,3.0,2.0,0.0
0.645508,1.635697,-0.737822,-0.535129,-0.43032600000000004,-0.034101,b>c>d>a>e,3.0,0.0,1.0,2.0,4.0
1.151564,3.274946,-0.692523,-0.494924,-0.467714,-0.679395,d>c>a>e>b,2.0,4.0,1.0,0.0,3.0
-0.21666100000000002,-0.371548,1.091248,0.349382,0.061951,0.365174,b>a>d>e>c,1.0,0.0,4.0,2.0,3.0
-0.179175,-0.438456,1.196536,1.5907120000000001,0.7224729999999999,-0.034101,b>e>a>c>d,2.0,0.0,3.0,4.0,1.0
-0.366604,-0.438456,-1.186519,-0.851743,-0.7231989999999999,-0.679395,d>a>e>c>b,1.0,4.0,3.0,0.0,2.0
-0.310375,-0.405002,-0.974719,-0.8869229999999999,-0.8415950000000001,0.292578,e>a>d>b>c,1.0,3.0,4.0,2.0,0.0
0.308138,1.133886,-1.1748889999999999,-0.856769,-0.673348,-0.43741,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.310375,-0.438456,0.351785,-0.233591,1.314451,0.127222,c>a>d>e>b,1.0,4.0,0.0,2.0,3.0
-0.197918,-0.405002,3.700182,6.4102879999999995,7.533334,2.539005,c>b>a>d>e,2.0,1.0,0.0,3.0,4.0
-0.179175,-0.204277,-0.37359899999999996,-0.389385,-0.255848,-0.034101,a>d>b>c>e,0.0,2.0,3.0,1.0,4.0
-0.366604,-0.438456,-1.1240809999999999,-0.967333,-0.735662,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.066719,0.029901,-0.5645859999999999,-0.5803590000000001,-0.16860899999999998,-0.679395,c>d>e>a>b,3.0,4.0,0.0,1.0,2.0
0.045738,-0.003553,0.341991,-0.168258,0.068182,-0.11476300000000002,c>a>d>b>e,1.0,3.0,0.0,2.0,4.0
0.439337,1.16734,1.977625,1.1434309999999999,1.520086,0.20788299999999998,c>b>e>d>a,4.0,1.0,0.0,3.0,2.0
-0.21666100000000002,-0.204277,1.380177,-0.032566000000000005,-0.14368399999999998,-0.679395,d>c>e>a>b,3.0,4.0,1.0,0.0,2.0
0.308138,1.368064,-0.511943,-0.14313,-0.050214,-0.679395,d>c>e>a>b,3.0,4.0,1.0,0.0,2.0
-0.066719,-0.338094,2.065773,0.806714,0.14918900000000002,0.284512,a>d>b>e>c,0.0,2.0,4.0,1.0,3.0
-0.25414699999999996,-0.405002,1.042889,1.3846610000000001,0.579152,-0.11476300000000002,b>e>d>a>c,3.0,0.0,4.0,2.0,1.0
-0.27289,-0.438456,-0.687014,-0.504975,-0.6795800000000001,1.175823,a>c>d>e>b,0.0,4.0,1.0,2.0,3.0
-0.34786100000000003,-0.438456,-0.644777,-0.8215889999999999,-0.642191,-0.598733,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
-0.366604,-0.438456,-1.226308,-0.474821,-0.748124,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.235404,-0.371548,0.140597,0.093075,0.21150300000000002,0.933838,e>d>b>a>c,3.0,2.0,4.0,1.0,0.0
-0.047976,-0.237731,0.777833,0.530304,0.547996,0.44986800000000005,b>d>a>c>e,2.0,0.0,3.0,1.0,4.0
0.514308,0.765891,-0.55418,-0.354206,-0.237154,-0.038135,a>d>b>c>e,0.0,2.0,3.0,1.0,4.0
0.32688,1.301156,-0.117725,0.012665000000000001,-0.174841,-0.598733,d>c>a>b>e,2.0,3.0,1.0,0.0,4.0
0.064481,-0.204277,-0.630085,-0.308975,-0.181072,-0.276086,d>a>e>c>b,1.0,4.0,3.0,0.0,2.0
-0.310375,-0.438456,-0.850455,-0.685897,0.7349359999999999,-0.518071,e>d>c>a>b,3.0,4.0,2.0,1.0,0.0
-0.310375,-0.438456,-1.045727,-0.8969739999999999,-0.754356,1.0145,e>a>d>b>c,1.0,3.0,4.0,2.0,0.0
-0.10420399999999999,-0.30464,-0.21566799999999997,-0.404462,-0.22469099999999997,1.736421,a>d>c>b>e,0.0,3.0,2.0,1.0,4.0
-0.085461,-0.371548,0.041431,-0.394411,-0.181072,-0.598733,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
-0.25414699999999996,-0.405002,1.0422770000000001,0.248869,0.23019699999999998,0.127222,c>a>d>b>e,1.0,3.0,0.0,2.0,4.0
-0.25414699999999996,-0.405002,-0.560914,-0.665795,-0.343087,-0.679395,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
-0.047976,-0.170823,1.067987,2.269171,2.672884,1.821116,c>b>a>d>e,2.0,1.0,0.0,3.0,4.0
0.008253,-0.204277,-0.26219000000000003,-0.29892399999999997,-0.467714,0.20788299999999998,b>a>d>c>e,1.0,0.0,3.0,2.0,4.0
-0.160433,-0.237731,0.877,0.163433,0.136727,-0.518071,c>d>e>b>a,4.0,3.0,0.0,1.0,2.0
-0.235404,-0.405002,0.11366300000000001,0.223741,-0.16860899999999998,-0.034101,b>d>a>c>e,2.0,0.0,3.0,1.0,4.0
-0.366604,-0.438456,-0.22485,-0.515026,-0.361781,-0.679395,c>d>e>a>b,3.0,4.0,0.0,1.0,2.0
-0.21666100000000002,-0.237731,0.605822,0.580561,0.33613000000000004,-0.356748,b>d>a>c>e,2.0,0.0,3.0,1.0,4.0
0.664251,2.371686,1.7137930000000001,0.5554319999999999,0.404675,-0.679395,d>e>c>a>b,3.0,4.0,2.0,0.0,1.0
0.195681,1.000069,0.172428,-0.042617,-0.112527,-0.598733,e>d>c>a>b,3.0,4.0,2.0,1.0,0.0
-0.310375,-0.371548,-1.105105,-0.585385,-0.299467,-0.679395,d>c>a>b>e,2.0,3.0,1.0,0.0,4.0
0.064481,0.698983,-0.275045,-0.540154,-0.386706,-0.679395,e>d>c>a>b,3.0,4.0,2.0,1.0,0.0
-0.25414699999999996,-0.371548,-0.520513,-0.525077,-0.536259,-0.518071,a>d>b>c>e,0.0,2.0,3.0,1.0,4.0
0.551794,1.6691509999999998,0.815174,-0.10795,0.12426400000000001,-0.518071,c>d>a>e>b,2.0,4.0,0.0,1.0,3.0
-0.366604,-0.438456,-0.6080479999999999,-0.575334,-0.673348,-0.598733,e>b>a>d>c,2.0,1.0,4.0,3.0,0.0
0.045738,0.665529,-0.703542,-0.761282,-0.6234970000000001,-0.679395,d>e>b>a>c,3.0,2.0,4.0,0.0,1.0
-0.366604,-0.438456,-0.683341,-0.700974,-0.455251,-0.679395,c>d>a>e>b,2.0,4.0,0.0,1.0,3.0
-0.34786100000000003,-0.405002,-1.312008,-0.9974860000000001,-0.860289,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.32911799999999997,-0.405002,0.32301399999999997,-0.233591,-0.100064,-0.679395,e>d>b>c>a,4.0,2.0,3.0,1.0,0.0
1.020364,2.906952,1.407724,3.118502,0.348593,0.365174,b>a>d>c>e,1.0,0.0,3.0,2.0,4.0
-0.32911799999999997,-0.405002,-1.139997,-0.8467180000000001,-0.698274,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.10420399999999999,0.26408000000000004,-1.034709,-0.731128,-0.561184,-0.598733,d>a>e>c>b,1.0,4.0,3.0,0.0,2.0
-0.25414699999999996,-0.405002,0.21038099999999998,-0.102925,-0.131221,-0.518071,d>c>b>a>e,3.0,2.0,1.0,0.0,4.0
-0.27289,-0.405002,-0.7145600000000001,-0.474821,-0.156146,0.44986800000000005,e>d>a>b>c,2.0,3.0,4.0,1.0,0.0
-0.14169,-0.070461,-0.7078270000000001,-0.454719,-0.43032600000000004,-0.356748,a>d>e>b>c,0.0,3.0,4.0,1.0,2.0
-0.291632,-0.371548,0.280165,-0.324052,-0.03152,-0.679395,d>c>e>a>b,3.0,4.0,1.0,0.0,2.0
-0.25414699999999996,-0.371548,0.033473,-0.449693,-0.44902,-0.598733,e>b>c>d>a,4.0,1.0,2.0,3.0,0.0
0.045738,-0.30464,-0.401758,0.062921,0.342361,-0.034101,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
-0.010490000000000001,-0.003553,0.006539,0.6509189999999999,0.086876,1.49847,b>a>d>e>c,1.0,0.0,4.0,2.0,3.0
-0.34786100000000003,-0.405002,-1.269158,-0.972358,-0.7107359999999999,-0.679395,e>d>c>a>b,3.0,4.0,2.0,1.0,0.0
-0.197918,-0.237731,-0.549895,-0.319027,-0.243385,-0.43741,e>d>a>b>c,2.0,3.0,4.0,1.0,0.0
0.083224,0.19717200000000001,-0.7635310000000001,-0.7210770000000001,-0.586109,0.768482,a>d>c>e>b,0.0,4.0,2.0,1.0,3.0
-0.197918,-0.30464,1.263259,-0.44466700000000003,-0.21846,0.369207,a>c>d>b>e,0.0,3.0,1.0,2.0,4.0
-0.34786100000000003,-0.405002,-1.1957010000000001,-0.28384699999999996,-0.6795800000000001,-0.679395,e>c>b>d>a,4.0,2.0,1.0,3.0,0.0
-0.32911799999999997,-0.405002,-0.13853800000000002,-0.434616,-0.330624,-0.43741,a>d>c>e>b,0.0,4.0,2.0,1.0,3.0
0.176938,0.832799,-1.1687670000000001,-0.831641,-0.847826,0.127222,e>a>d>b>c,1.0,3.0,4.0,2.0,0.0
-0.366604,-0.438456,-1.3126200000000001,-1.0075379999999998,-0.791744,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.32911799999999997,-0.438456,1.007997,0.731329,-0.093833,-0.679395,c>b>d>e>a,4.0,1.0,0.0,2.0,3.0
-0.310375,-0.405002,0.11488699999999999,-0.479847,-0.162378,-0.679395,d>e>a>c>b,2.0,4.0,3.0,0.0,1.0
-0.34786100000000003,-0.405002,-1.296704,-1.0075379999999998,-0.77305,-0.679395,e>d>c>a>b,3.0,4.0,2.0,1.0,0.0
0.551794,1.16734,1.598711,0.962508,0.547996,0.20385,c>a>b>d>e,1.0,2.0,0.0,3.0,4.0
0.401852,1.434972,-0.586011,-0.635641,-0.592341,-0.280119,a>d>b>c>e,0.0,2.0,3.0,1.0,4.0
-0.029233,0.096809,1.259586,0.605689,0.516839,-0.598733,e>c>d>a>b,3.0,4.0,1.0,2.0,0.0
1.207792,2.739681,-1.034097,-0.555231,-0.343087,-0.679395,c>d>a>e>b,2.0,4.0,0.0,1.0,3.0
-0.25414699999999996,-0.405002,1.78725,1.319328,1.2646,0.933838,d>b>c>a>e,3.0,1.0,2.0,0.0,4.0
-0.291632,-0.405002,0.08122,-0.138104,-0.22469099999999997,-0.518071,e>c>b>d>a,4.0,2.0,1.0,3.0,0.0
0.345623,0.498258,0.739268,-0.620564,-0.49887,0.046560000000000004,e>a>d>c>b,1.0,4.0,3.0,2.0,0.0
0.28939499999999996,0.698983,-1.209168,-0.766308,-0.6359600000000001,-0.679395,e>d>c>a>b,3.0,4.0,2.0,1.0,0.0
0.026994999999999998,0.464804,-1.272831,-0.9321530000000001,-0.77305,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.32911799999999997,-0.438456,0.18712,0.077998,-0.19353499999999998,-0.598733,e>d>b>a>c,3.0,2.0,4.0,1.0,0.0
-0.010490000000000001,0.029901,0.883733,0.389587,-0.056445,-0.034101,b>a>c>d>e,1.0,0.0,2.0,3.0,4.0
0.682994,2.4385950000000003,-0.538877,-0.459744,-0.49887,-0.598733,b>c>d>e>a,4.0,0.0,1.0,2.0,3.0
0.083224,0.26408000000000004,-0.289736,-0.484872,-0.34931799999999996,-0.518071,e>b>d>c>a,4.0,1.0,3.0,2.0,0.0
-0.235404,-0.371548,-0.509494,-0.324052,-0.237154,-0.518071,a>d>e>b>c,0.0,3.0,4.0,1.0,2.0
0.42059399999999997,-0.13736900000000002,2.666892,-0.123027,-0.399169,2.305086,a>c>b>d>e,0.0,2.0,1.0,3.0,4.0
-0.235404,-0.405002,1.099206,0.9323540000000001,0.180346,0.127222,b>a>d>c>e,1.0,0.0,3.0,2.0,4.0
-0.32911799999999997,-0.405002,-0.3081,0.13830499999999998,-0.573647,-0.43741,e>b>d>a>c,3.0,1.0,4.0,2.0,0.0
0.308138,1.468426,-1.134487,-0.8467180000000001,-0.7231989999999999,-0.518071,d>e>a>c>b,2.0,4.0,3.0,0.0,1.0
1.9012759999999997,2.639319,-0.121398,0.228767,0.273816,1.9824389999999998,a>d>b>c>e,0.0,2.0,3.0,1.0,4.0
-0.25414699999999996,-0.371548,-0.169757,-0.590411,-0.417863,-0.518071,d>c>a>b>e,2.0,3.0,1.0,0.0,4.0
1.095335,2.170962,0.869042,-0.032566000000000005,0.24266,1.821116,a>c>b>d>e,0.0,2.0,1.0,3.0,4.0
0.139452,0.163718,0.8616959999999999,0.047844,-0.318161,0.369207,b>a>d>c>e,1.0,0.0,3.0,2.0,4.0
0.251909,-0.338094,0.662139,1.41984,0.703779,0.772515,c>b>a>d>e,2.0,1.0,0.0,3.0,4.0
-0.310375,-0.405002,0.526856,0.691124,0.08064500000000001,-0.195425,d>a>c>b>e,1.0,3.0,2.0,0.0,4.0
-0.366604,-0.438456,-1.292419,-0.8467180000000001,-0.791744,-0.7600560000000001,d>e>a>c>b,2.0,4.0,3.0,0.0,1.0
-0.291632,-0.438456,-0.079773,0.806714,-0.06890800000000001,-0.518071,b>d>c>a>e,3.0,0.0,2.0,1.0,4.0
-0.25414699999999996,-0.438456,0.193853,-0.494924,-0.237154,0.127222,d>c>b>a>e,3.0,2.0,1.0,0.0,4.0
-0.235404,-0.371548,-0.646001,-0.409488,-0.368012,-0.518071,d>a>b>c>e,1.0,2.0,3.0,0.0,4.0
-0.310375,-0.405002,-0.5578529999999999,-0.48989799999999994,-0.561184,-0.43741,d>a>e>b>c,1.0,3.0,4.0,0.0,2.0
-0.235404,-0.371548,0.573991,-0.14313,-0.08137,-0.356748,a>d>b>c>e,0.0,2.0,3.0,1.0,4.0
2.013733,1.267702,-0.22791,-0.017488999999999998,0.298742,-0.518071,c>d>b>e>a,4.0,2.0,0.0,1.0,3.0
-0.34786100000000003,-0.438456,-0.619067,-0.434616,-0.174841,-0.679395,d>e>a>c>b,2.0,4.0,3.0,0.0,1.0
0.026994999999999998,-0.10391500000000001,0.9522930000000001,0.143331,0.7224729999999999,0.20788299999999998,c>a>d>b>e,1.0,3.0,0.0,2.0,4.0
-0.21666100000000002,-0.438456,0.542772,1.163533,1.4640030000000002,2.474475,e>b>d>a>c,3.0,1.0,4.0,2.0,0.0
-0.310375,-0.438456,0.714171,-0.394411,-0.08137,-0.518071,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
-0.291632,-0.405002,-0.971046,-0.535129,-0.573647,0.44986800000000005,a>c>b>e>d,0.0,2.0,1.0,4.0,3.0
-0.366604,-0.438456,-1.316293,-1.0125629999999999,-0.829132,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.291632,-0.371548,-0.298306,-0.46476999999999996,0.454525,-0.679395,c>e>d>b>a,4.0,3.0,0.0,2.0,1.0
-0.179175,-0.405002,0.779057,2.686298,3.744676,0.44986800000000005,c>b>a>d>e,2.0,1.0,0.0,3.0,4.0
-0.32911799999999997,-0.438456,-0.21076999999999999,-0.46476999999999996,-0.293236,-0.356748,d>e>a>c>b,2.0,4.0,3.0,0.0,1.0
-0.25414699999999996,-0.371548,-0.771489,-0.565282,-0.685811,0.44986800000000005,a>d>c>b>e,0.0,3.0,2.0,1.0,4.0
1.301506,3.040768,0.301589,-0.168258,-0.14368399999999998,-0.034101,e>b>d>a>c,3.0,1.0,4.0,2.0,0.0
-0.066719,-0.037007,0.428914,-0.163232,-0.100064,-0.518071,d>c>a>e>b,2.0,4.0,1.0,0.0,3.0
-0.366604,-0.438456,-0.9526819999999999,-0.6758460000000001,-0.505102,-0.679395,d>c>e>a>b,3.0,4.0,1.0,0.0,2.0
-0.291632,-0.438456,-0.717621,-0.54518,-0.816669,0.127222,e>b>a>d>c,2.0,1.0,4.0,3.0,0.0
-0.10420399999999999,-0.204277,-0.52847,0.05287000000000001,-0.255848,-0.038135,d>c>b>a>e,3.0,2.0,1.0,0.0,4.0
0.308138,1.133886,-1.200598,-0.9271280000000001,-0.810438,-0.034101,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.27289,-0.371548,-0.30442800000000003,-0.680872,-0.754356,0.127222,e>a>d>b>c,1.0,3.0,4.0,2.0,0.0
-0.310375,-0.405002,-1.160197,-0.7914359999999999,-0.835363,-0.276086,e>b>a>d>c,2.0,1.0,4.0,3.0,0.0
-0.34786100000000003,-0.438456,1.9715029999999998,-0.092873,-0.019057,-0.679395,b>c>d>a>e,3.0,0.0,1.0,2.0,4.0
-0.366604,-0.438456,-1.293031,-0.9321530000000001,-0.785512,-0.679395,d>e>a>c>b,2.0,4.0,3.0,0.0,1.0
-0.066719,0.063355,-0.197303,-0.26877,-0.374244,-0.195425,a>d>e>c>b,0.0,4.0,3.0,1.0,2.0
-0.34786100000000003,-0.405002,-1.170604,-0.012463,-0.617266,-0.679395,c>e>b>d>a,4.0,2.0,0.0,3.0,1.0
-0.310375,-0.405002,-1.013896,-0.640667,-0.667117,0.127222,e>b>c>a>d,3.0,1.0,2.0,4.0,0.0
-0.235404,-0.405002,0.5795,0.273997,-0.075139,0.046560000000000004,c>b>e>d>a,4.0,1.0,0.0,3.0,2.0
-0.010490000000000001,0.096809,0.425854,-0.082822,-0.16860899999999998,-0.034101,b>a>d>c>e,1.0,0.0,3.0,2.0,4.0
-0.14169,-0.405002,0.5593,-0.324052,-0.056445,-0.034101,a>d>c>b>e,0.0,3.0,2.0,1.0,4.0
-0.34786100000000003,-0.438456,-0.9337059999999999,-0.756256,-0.536259,-0.356748,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.047976,0.397896,-1.273443,-0.9221020000000001,-0.741893,-0.679395,e>d>b>c>a,4.0,2.0,3.0,1.0,0.0
-0.10420399999999999,-0.405002,-0.23464400000000002,0.967534,1.021578,-0.034101,b>c>a>d>e,2.0,0.0,1.0,3.0,4.0
-0.10420399999999999,-0.170823,1.000652,0.635842,0.23019699999999998,1.5791309999999998,a>c>b>d>e,0.0,2.0,1.0,3.0,4.0
0.682994,1.702605,0.971269,0.610714,0.547996,-0.195425,c>b>d>a>e,3.0,1.0,0.0,2.0,4.0
-0.047976,0.43135,-1.2605879999999998,-0.942204,-0.716968,-0.679395,e>d>b>a>c,3.0,2.0,4.0,1.0,0.0
-0.235404,-0.405002,-0.781283,-0.555231,-0.704505,0.8531770000000001,e>a>d>b>c,1.0,3.0,4.0,2.0,0.0
0.42059399999999997,1.33461,0.184671,0.123228,-0.012825999999999999,-0.195425,d>b>c>a>e,3.0,1.0,2.0,0.0,4.0
-0.34786100000000003,-0.438456,-0.803933,-0.801487,-0.692042,-0.518071,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
-0.27289,-0.30464,-0.9985930000000001,-0.826615,-0.7107359999999999,-0.679395,d>e>a>c>b,2.0,4.0,3.0,0.0,1.0
0.514308,1.6691509999999998,0.283225,0.640868,0.261354,-0.118796,c>b>e>d>a,4.0,1.0,0.0,3.0,2.0
-0.34786100000000003,-0.438456,-1.044503,-0.8718459999999999,-0.685811,-0.679395,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
-0.27289,-0.405002,1.950078,0.284049,0.155421,-0.356748,b>d>a>c>e,2.0,0.0,3.0,1.0,4.0
1.1328209999999999,2.9404060000000003,-0.549895,0.083023,-0.019057,-0.356748,a>d>c>e>b,0.0,4.0,2.0,1.0,3.0
-0.029233,0.464804,-0.051002,-0.359232,-0.48017600000000005,-0.518071,e>d>c>a>b,3.0,4.0,2.0,1.0,0.0
-0.34786100000000003,-0.438456,0.227521,-0.22856500000000002,-0.100064,-0.679395,e>d>c>a>b,3.0,4.0,2.0,1.0,0.0
-0.235404,-0.438456,-0.48623299999999997,0.329279,-0.212229,0.933838,b>a>d>c>e,1.0,0.0,3.0,2.0,4.0
2.707217,0.163718,1.301212,1.8218900000000002,0.44829399999999997,1.65576,a>b>d>c>e,0.0,1.0,3.0,2.0,4.0
